Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
00:05:47:795500323,00:05:47:795646161,145838
00:05:47:795646365,00:05:47:795800605,154240
00:05:47:795800816,00:05:47:795945272,144456
00:05:47:795945453,00:05:47:796098156,152703
00:05:47:796098323,00:05:47:796272235,173912
00:05:47:796272679,00:05:47:796451474,178795
00:05:47:796451928,00:05:47:796606047,154119
00:05:47:796606284,00:05:47:796787677,181393
00:05:47:796788133,00:05:47:796952316,164183
00:05:47:796952771,00:05:47:797119016,166245
00:05:47:797119369,00:05:47:797274109,154740
00:05:47:797274446,00:05:47:797433159,158713
00:05:47:797433505,00:05:47:797596691,163186
00:05:47:797596832,00:05:47:797752960,156128
00:05:47:797753185,00:05:47:797906973,153788
00:05:47:797907173,00:05:47:798049483,142310
00:05:47:798049651,00:05:47:798193014,143363
00:05:47:798193126,00:05:47:798335476,142350
00:05:47:798335589,00:05:47:798478491,142902
00:05:47:798478657,00:05:47:798621362,142705
00:05:47:798621519,00:05:47:798778909,157390
00:05:47:798779040,00:05:47:798933282,154242
00:05:47:798933451,00:05:47:799076407,142956
00:05:47:799076571,00:05:47:799219373,142802
00:05:47:799219539,00:05:47:799376123,156584
00:05:47:799376346,00:05:47:799533585,157239
00:05:47:799533809,00:05:47:799687789,153980
00:05:47:799688133,00:05:47:799843739,155606
00:05:47:799843917,00:05:47:799986692,142775
00:05:47:799986872,00:05:47:800129416,142544
00:05:47:800129576,00:05:47:800285743,156167
00:05:47:800285951,00:05:47:800428730,142779
00:05:47:800428892,00:05:47:800584753,155861
00:05:47:800584915,00:05:47:800727701,142786
00:05:47:800727871,00:05:47:800883877,156006
00:05:47:800884062,00:05:47:801043201,159139
00:05:47:801043641,00:05:47:801197840,154199
00:05:47:801198075,00:05:47:801352456,154381
00:05:47:801352620,00:05:47:801510258,157638
00:05:47:801510429,00:05:47:801664284,153855
00:05:47:801664463,00:05:47:801820162,155699
00:05:47:801820335,00:05:47:801962496,142161
00:05:47:801962661,00:05:47:802105227,142566
00:05:47:802105395,00:05:47:802248125,142730
00:05:47:802248282,00:05:47:802391604,143322
00:05:47:802391761,00:05:47:802534924,143163
00:05:47:802535093,00:05:47:802678512,143419
00:05:47:802678671,00:05:47:802833780,155109
00:05:47:802833938,00:05:47:802977573,143635
00:05:47:802977733,00:05:47:803132711,154978
00:05:47:803132875,00:05:47:803275515,142640
00:05:47:803275673,00:05:47:803435236,159563
00:05:47:803435708,00:05:47:803593537,157829
00:05:47:803593798,00:05:47:803747811,154013
00:05:47:803748063,00:05:47:803902325,154262
00:05:47:803902516,00:05:47:804052736,150220
00:05:47:804052931,00:05:47:804202399,149468
00:05:47:804202543,00:05:47:804351690,149147
00:05:47:804351889,00:05:47:804499419,147530
00:05:47:804499613,00:05:47:804657355,157742
00:05:47:804657563,00:05:47:804811348,153785
00:05:47:804811520,00:05:47:804966426,154906
00:05:47:804966626,00:05:47:805122225,155599
00:05:47:805122426,00:05:47:805277805,155379
00:05:47:805277947,00:05:47:805434406,156459
00:05:47:805434612,00:05:47:805589770,155158
00:05:47:805589957,00:05:47:805746250,156293
00:05:47:805746422,00:05:47:805902158,155736
00:05:47:805902369,00:05:47:806058389,156020
00:05:47:806058544,00:05:47:806213810,155266
00:05:47:806214015,00:05:47:806356733,142718
00:05:47:806356929,00:05:47:806512865,155936
00:05:47:806513001,00:05:47:806669857,156856
00:05:47:806670021,00:05:47:806824904,154883
00:05:47:806825087,00:05:47:806981314,156227
00:05:47:806981467,00:05:47:807137960,156493
00:05:47:807138155,00:05:47:807293443,155288
00:05:47:807293653,00:05:47:807448801,155148
00:05:47:807448990,00:05:47:807592433,143443
00:05:47:807592635,00:05:47:807750410,157775
00:05:47:807750685,00:05:47:807904454,153769
00:05:47:807904668,00:05:47:808062123,157455
00:05:47:808062392,00:05:47:808215835,153443
00:05:47:808215992,00:05:47:808372052,156060
00:05:47:808372285,00:05:47:808528332,156047
00:05:47:808528497,00:05:47:808686119,157622
00:05:47:808686387,00:05:47:808839940,153553
00:05:47:808840093,00:05:47:808983331,143238
00:05:47:808983484,00:05:47:809151952,168468
00:05:47:809152148,00:05:47:809307392,155244
00:05:47:809307584,00:05:47:809450663,143079
00:05:47:809450867,00:05:47:809593639,142772
00:05:47:809593774,00:05:47:809750827,157053
00:05:47:809751044,00:05:47:809903926,152882
00:05:47:809904123,00:05:47:810048272,144149
00:05:47:810048425,00:05:47:810194528,146103
00:05:47:810194718,00:05:47:810344797,150079
00:05:47:810345005,00:05:47:810488780,143775
00:05:47:810488925,00:05:47:810636837,147912
00:05:47:810636981,00:05:47:810786763,149782
00:05:47:810786997,00:05:47:810931830,144833
00:05:47:810932063,00:05:47:811093086,161023
00:05:47:811093438,00:05:47:811249073,155635
00:05:47:811249368,00:05:47:811401187,151819
00:05:47:811401436,00:05:47:811557623,156187
00:05:47:811557831,00:05:47:811715132,157301
00:05:47:811715397,00:05:47:811869375,153978
00:05:47:811869588,00:05:47:812025167,155579
00:05:47:812025763,00:05:47:812182136,156373
00:05:47:812182334,00:05:47:812336665,154331
00:05:47:812336863,00:05:47:812492559,155696
00:05:47:812492768,00:05:47:812649939,157171
00:05:47:812650177,00:05:47:812805382,155205
00:05:47:812805591,00:05:47:812961007,155416
00:05:47:812961223,00:05:47:813117049,155826
00:05:47:813117243,00:05:47:813273309,156066
00:05:47:813273520,00:05:47:813432731,159211
00:05:47:813432983,00:05:47:813584931,151948
00:05:47:813585331,00:05:47:813741596,156265
00:05:47:813741836,00:05:47:813896855,155019
00:05:47:813897065,00:05:47:814052886,155821
00:05:47:814053071,00:05:47:814209103,156032
00:05:47:814209306,00:05:47:814365187,155881
00:05:47:814365372,00:05:47:814520392,155020
00:05:47:814520578,00:05:47:814664218,143640
00:05:47:814664426,00:05:47:814821870,157444
00:05:47:814822080,00:05:47:814975456,153376
00:05:47:814975665,00:05:47:815131695,156030
00:05:47:815131892,00:05:47:815287847,155955
00:05:47:815288024,00:05:47:815444070,156046
00:05:47:815444256,00:05:47:815599696,155440
00:05:47:815599872,00:05:47:815758064,158192
00:05:47:815758362,00:05:47:815915401,157039
00:05:47:815915629,00:05:47:816067762,152133
00:05:47:816068017,00:05:47:816223710,155693
00:05:47:816223931,00:05:47:816379766,155835
00:05:47:816379979,00:05:47:816536266,156287
00:05:47:816536466,00:05:47:816692439,155973
00:05:47:816692694,00:05:47:816844502,151808
00:05:47:816844725,00:05:47:816986737,142012
00:05:47:816986959,00:05:47:817137661,150702
00:05:47:817137864,00:05:47:817290610,152746
00:05:47:817290825,00:05:47:817442198,151373
00:05:47:817442411,00:05:47:817589584,147173
00:05:47:817589810,00:05:47:817748307,158497
00:05:47:817748543,00:05:47:817897531,148988
00:05:47:817897713,00:05:47:818043463,145750
00:05:47:818043644,00:05:47:818186988,143344
00:05:47:818187126,00:05:47:818342937,155811
00:05:47:818343119,00:05:47:818498591,155472
00:05:47:818498775,00:05:47:818656944,158169
00:05:47:818657138,00:05:47:818823734,166596
00:05:47:818823914,00:05:47:818979754,155840
00:05:47:818979937,00:05:47:819135113,155176
00:05:47:819135305,00:05:47:819291180,155875
00:05:47:819291370,00:05:47:819434068,142698
00:05:47:819434220,00:05:47:819577482,143262
00:05:47:819577673,00:05:47:819733899,156226
00:05:47:819734109,00:05:47:819889261,155152
00:05:47:819889404,00:05:47:820032671,143267
00:05:47:820032873,00:05:47:820188487,155614
00:05:47:820188685,00:05:47:820343972,155287
00:05:47:820344176,00:05:47:820500324,156148
00:05:47:820500518,00:05:47:820656491,155973
00:05:47:820656712,00:05:47:820812218,155506
00:05:47:820812365,00:05:47:820955246,142881
00:05:47:820955438,00:05:47:821111646,156208
00:05:47:821111840,00:05:47:821267026,155186
00:05:47:821267171,00:05:47:821411794,144623
00:05:47:821411968,00:05:47:821566615,154647
00:05:47:821566838,00:05:47:821736757,169919
00:05:47:821736922,00:05:47:821891456,154534
00:05:47:821891639,00:05:47:822047893,156254
00:05:47:822048071,00:05:47:822203682,155611
00:05:47:822203869,00:05:47:822359116,155247
00:05:47:822359299,00:05:47:822505519,146220
00:05:47:822505760,00:05:47:822660765,155005
00:05:47:822661019,00:05:47:822814300,153281
00:05:47:822814500,00:05:47:822956728,142228
00:05:47:822956913,00:05:47:823113191,156278
00:05:47:823113425,00:05:47:823269733,156308
00:05:47:823269924,00:05:47:823425192,155268
00:05:47:823425396,00:05:47:823568209,142813
00:05:47:823568417,00:05:47:823726178,157761
00:05:47:823726444,00:05:47:823880780,154336
00:05:47:823880980,00:05:47:824019789,138809
00:05:47:824019992,00:05:47:824163027,143035
00:05:47:824163225,00:05:47:824305799,142574
00:05:47:824305996,00:05:47:824447955,141959
00:05:47:824448152,00:05:47:824591628,143476
00:05:47:824591836,00:05:47:824735046,143210
00:05:47:824735259,00:05:47:824877717,142458
00:05:47:824877906,00:05:47:825021460,143554
00:05:47:825021639,00:05:47:825167770,146131
00:05:47:825167950,00:05:47:825323678,155728
00:05:47:825323856,00:05:47:825479249,155393
00:05:47:825479431,00:05:47:825649585,170154
00:05:47:825649797,00:05:47:825805128,155331
00:05:47:825805324,00:05:47:825965008,159684
00:05:47:825965313,00:05:47:826117180,151867
00:05:47:826117437,00:05:47:826276672,159235
00:05:47:826276978,00:05:47:826432015,155037
00:05:47:826432326,00:05:47:826585105,152779
00:05:47:826585373,00:05:47:826743405,158032
00:05:47:826743622,00:05:47:826901513,157891
00:05:47:826901861,00:05:47:827057336,155475
00:05:47:827057816,00:05:47:827211914,154098
00:05:47:827212580,00:05:47:827382752,170172
00:05:47:827383144,00:05:47:827547943,164799
00:05:47:827548260,00:05:47:827702556,154296
00:05:47:827702782,00:05:47:827858671,155889
00:05:47:827858873,00:05:47:828013945,155072
00:05:47:828014130,00:05:47:828156989,142859
00:05:47:828157161,00:05:47:828299453,142292
00:05:47:828299630,00:05:47:828442578,142948
00:05:47:828442747,00:05:47:828588529,145782
00:05:47:828588851,00:05:47:828745176,156325
00:05:47:828745438,00:05:47:828898128,152690
00:05:47:828898337,00:05:47:829040654,142317
00:05:47:829040816,00:05:47:829196564,155748
00:05:47:829196729,00:05:47:829342413,145684
00:05:47:829342593,00:05:47:829499035,156442
00:05:47:829499539,00:05:47:829653701,154162
00:05:47:829653918,00:05:47:829821312,167394
00:05:47:829821501,00:05:47:829976978,155477
00:05:47:829977167,00:05:47:830132961,155794
00:05:47:830133144,00:05:47:830275903,142759
00:05:47:830276079,00:05:47:830432231,156152
00:05:47:830432409,00:05:47:830588563,156154
00:05:47:830588735,00:05:47:830746342,157607
00:05:47:830746522,00:05:47:830899558,153036
00:05:47:830899720,00:05:47:831042868,143148
00:05:47:831043025,00:05:47:831199456,156431
00:05:47:831199612,00:05:47:831356095,156483
00:05:47:831356260,00:05:47:831518053,161793
00:05:47:831518232,00:05:47:831690318,172086
00:05:47:831690586,00:05:47:831866835,176249
00:05:47:831867023,00:05:47:832034130,167107
00:05:47:832034320,00:05:47:832182625,148305
00:05:47:832182803,00:05:47:832363150,180347
00:05:47:832363329,00:05:47:832508573,145244
00:05:47:832508738,00:05:47:832656054,147316
00:05:47:832656221,00:05:47:832810820,154599
00:05:47:832811026,00:05:47:832967025,155999
00:05:47:832967201,00:05:47:833110588,143387
00:05:47:833110767,00:05:47:833266395,155628
00:05:47:833266736,00:05:47:833421885,155149
00:05:47:833422058,00:05:47:833569096,147038
00:05:47:833569519,00:05:47:833727154,157635
00:05:47:833727455,00:05:47:833876797,149342
00:05:47:833877005,00:05:47:834020592,143587
00:05:47:834020870,00:05:47:834179225,158355
00:05:47:834179451,00:05:47:834333749,154298
00:05:47:834333970,00:05:47:834491489,157519
00:05:47:834491709,00:05:47:834645752,154043
00:05:47:834645965,00:05:47:834807640,161675
00:05:47:834808032,00:05:47:834973660,165628
00:05:47:834973960,00:05:47:835139127,165167
00:05:47:835139401,00:05:47:835295400,155999
00:05:47:835295630,00:05:47:835451812,156182
00:05:47:835452056,00:05:47:835607913,155857
00:05:47:835608140,00:05:47:835763411,155271
00:05:47:835763585,00:05:47:835919510,155925
00:05:47:835919763,00:05:47:836076739,156976
00:05:47:836076945,00:05:47:836230671,153726
00:05:47:836230834,00:05:47:836390242,159408
00:05:47:836390575,00:05:47:836542754,152179
00:05:47:836542958,00:05:47:836698575,155617
00:05:47:836698781,00:05:47:836853966,155185
00:05:47:836854161,00:05:47:837009441,155280
00:05:47:837009610,00:05:47:837152290,142680
00:05:47:837152461,00:05:47:837295274,142813
00:05:47:837295435,00:05:47:837438940,143505
00:05:47:837439112,00:05:47:837581372,142260
00:05:47:837581536,00:05:47:837723926,142390
00:05:47:837724081,00:05:47:837867053,142972
00:05:47:837867210,00:05:47:838010196,142986
00:05:47:838010351,00:05:47:838153472,143121
00:05:47:838153650,00:05:47:838296196,142546
00:05:47:838296371,00:05:47:838439369,142998
00:05:47:838439532,00:05:47:838582972,143440
00:05:47:838583127,00:05:47:838726036,142909
00:05:47:838726198,00:05:47:838880852,154654
00:05:47:838881030,00:05:47:839063631,182601
00:05:47:839063790,00:05:47:839208890,145100
00:05:47:839209046,00:05:47:839389535,180489
00:05:47:839389691,00:05:47:839544193,154502
00:05:47:839544347,00:05:47:839689778,145431
00:05:47:839689941,00:05:47:839857330,167389
00:05:47:839857493,00:05:47:840008589,151096
00:05:47:840008756,00:05:47:840155321,146565
00:05:47:840155469,00:05:47:840303895,148426
00:05:47:840304339,00:05:47:840473629,169290
00:05:47:840473983,00:05:47:840639198,165215
00:05:47:840639433,00:05:47:840793167,153734
00:05:47:840793302,00:05:47:840949110,155808
00:05:47:840949241,00:05:47:841138704,189463
00:05:47:841139157,00:05:47:841300754,161597
00:05:47:841300986,00:05:47:841454982,153996
00:05:47:841455149,00:05:47:841598345,143196
00:05:47:841598513,00:05:47:841755416,156903
00:05:47:841755644,00:05:47:841912543,156899
00:05:47:841912866,00:05:47:842066145,153279
00:05:47:842066347,00:05:47:842212419,146072
00:05:47:842212675,00:05:47:842367114,154439
00:05:47:842367272,00:05:47:842525584,158312
00:05:47:842525925,00:05:47:842698012,172087
00:05:47:842698204,00:05:47:842849467,151263
00:05:47:842849662,00:05:47:843008448,158786
00:05:47:843008727,00:05:47:843161746,153019
00:05:47:843162000,00:05:47:843317050,155050
00:05:47:843317251,00:05:47:843472637,155386
00:05:47:843472804,00:05:47:843660514,187710
00:05:47:843660708,00:05:47:843810899,150191
00:05:47:843811043,00:05:47:843966464,155421
00:05:47:843966625,00:05:47:844121569,154944
00:05:47:844121727,00:05:47:844278635,156908
00:05:47:844278787,00:05:47:844432107,153320
00:05:47:844432268,00:05:47:844575944,143676
00:05:47:844576096,00:05:47:844724963,148867
00:05:47:844725147,00:05:47:844873794,148647
00:05:47:844873980,00:05:47:845016437,142457
00:05:47:845016614,00:05:47:845158883,142269
00:05:47:845159055,00:05:47:845303594,144539
00:05:47:845303777,00:05:47:845456907,153130
00:05:47:845457084,00:05:47:845615065,157981
00:05:47:845615232,00:05:47:845767956,152724
00:05:47:845768126,00:05:47:845912165,144039
00:05:47:845912358,00:05:47:846092565,180207
00:05:47:846092726,00:05:47:846263451,170725
00:05:47:846263586,00:05:47:846432149,168563
00:05:47:846432433,00:05:47:846593327,160894
00:05:47:846593575,00:05:47:846748994,155419
00:05:47:846749217,00:05:47:846901819,152602
00:05:47:846902100,00:05:47:847060250,158150
00:05:47:847060485,00:05:47:847214396,153911
00:05:47:847214570,00:05:47:847370174,155604
00:05:47:847370328,00:05:47:847512895,142567
00:05:47:847513055,00:05:47:847656497,143442
00:05:47:847656670,00:05:47:847811972,155302
00:05:47:847812142,00:05:47:847955262,143120
00:05:47:847955421,00:05:47:848099954,144533
00:05:47:848100129,00:05:47:848254562,154433
00:05:47:848254717,00:05:47:848410172,155455
00:05:47:848410346,00:05:47:848566779,156433
00:05:47:848566936,00:05:47:848722290,155354
00:05:47:848722443,00:05:47:848877914,155471
00:05:47:848878056,00:05:47:849033866,155810
00:05:47:849034121,00:05:47:849191199,157078
00:05:47:849191537,00:05:47:849345901,154364
00:05:47:849346125,00:05:47:849489438,143313
00:05:47:849489921,00:05:47:849663168,173247
00:05:47:849663494,00:05:47:849816613,153119
00:05:47:849816853,00:05:47:849971224,154371
00:05:47:849971381,00:05:47:850130228,158847
00:05:47:850130526,00:05:47:850283064,152538
00:05:47:850283257,00:05:47:850438040,154783
00:05:47:850438188,00:05:47:850580805,142617
00:05:47:850580953,00:05:47:850725523,144570
00:05:47:850725706,00:05:47:850880281,154575
00:05:47:850880459,00:05:47:851036585,156126
00:05:47:851036731,00:05:47:851191917,155186
00:05:47:851192102,00:05:47:851335426,143324
00:05:47:851335540,00:05:47:851478065,142525
00:05:47:851478244,00:05:47:851621068,142824
00:05:47:851621230,00:05:47:851776878,155648
00:05:47:851777041,00:05:47:851919646,142605
00:05:47:851919807,00:05:47:852062714,142907
00:05:47:852062859,00:05:47:852205905,143046
00:05:47:852206057,00:05:47:852375685,169628
00:05:47:852375843,00:05:47:852546100,170257
00:05:47:852546274,00:05:47:852702710,156436
00:05:47:852702872,00:05:47:852872116,169244
00:05:47:852872286,00:05:47:853041998,169712
00:05:47:853042657,00:05:47:853200880,158223
00:05:47:853201047,00:05:47:853346668,145621
00:05:47:853346824,00:05:47:853492764,145940
00:05:47:853492943,00:05:47:853674992,182049
00:05:47:853675630,00:05:47:853834750,159120
00:05:47:853835003,00:05:47:853992221,157218
00:05:47:853992573,00:05:47:854145332,152759
00:05:47:854145559,00:05:47:854299584,154025
00:05:47:854299739,00:05:47:854442258,142519
00:05:47:854442379,00:05:47:854585331,142952
00:05:47:854585470,00:05:47:854731452,145982
00:05:47:854731697,00:05:47:854884466,152769
00:05:47:854884669,00:05:47:855040568,155899
00:05:47:855040774,00:05:47:855196370,155596
00:05:47:855196556,00:05:47:855352484,155928
00:05:47:855352692,00:05:47:855508362,155670
00:05:47:855508560,00:05:47:855653352,144792
00:05:47:855653600,00:05:47:855807890,154290
00:05:47:855808089,00:05:47:855964641,156552
00:05:47:855964810,00:05:47:856156504,191694
00:05:47:856156944,00:05:47:856354263,197319
00:05:47:856354721,00:05:47:856512485,157764
00:05:47:856512766,00:05:47:856726270,213504
00:05:47:856726699,00:05:47:856917899,191200
00:05:47:856918326,00:05:47:857112829,194503
00:05:47:857113225,00:05:47:857296135,182910
00:05:47:857296574,00:05:47:857489919,193345
00:05:47:857490320,00:05:47:857685239,194919
00:05:47:857685673,00:05:47:857849931,164258
00:05:47:857850151,00:05:47:858003198,153047
00:05:47:858003367,00:05:47:858145847,142480
00:05:47:858146006,00:05:47:858288467,142461
00:05:47:858288635,00:05:47:858431381,142746
00:05:47:858431539,00:05:47:858575940,144401
00:05:47:858576108,00:05:47:858753181,177073
00:05:47:858753606,00:05:47:858912671,159065
00:05:47:858912886,00:05:47:859057851,144965
00:05:47:859058010,00:05:47:859212571,154561
00:05:47:859212730,00:05:47:859355218,142488
00:05:47:859355374,00:05:47:859499600,144226
00:05:47:859499879,00:05:47:859664673,164794
00:05:47:859665115,00:05:47:859825904,160789
00:05:47:859826240,00:05:47:859984868,158628
00:05:47:859985207,00:05:47:860135909,150702
00:05:47:860136094,00:05:47:860280083,143989
00:05:47:860280424,00:05:47:860434696,154272
00:05:47:860434868,00:05:47:860602926,168058
00:05:47:860603151,00:05:47:860763160,160009
00:05:47:860763466,00:05:47:860917451,153985
00:05:47:860917691,00:05:47:861072755,155064
00:05:47:861072974,00:05:47:861229550,156576
00:05:47:861229734,00:05:47:861384811,155077
00:05:47:861385020,00:05:47:861541346,156326
00:05:47:861541551,00:05:47:861698262,156711
00:05:47:861698498,00:05:47:861860505,162007
00:05:47:861860689,00:05:47:862011352,150663
00:05:47:862011602,00:05:47:862164467,152865
00:05:47:862164690,00:05:47:862320086,155396
00:05:47:862320248,00:05:47:862463418,143170
00:05:47:862463620,00:05:47:862619508,155888
00:05:47:862619710,00:05:47:862776592,156882
00:05:47:862776852,00:05:47:862931517,154665
00:05:47:862931718,00:05:47:863087499,155781
00:05:47:863087701,00:05:47:863242890,155189
00:05:47:863243092,00:05:47:863386075,142983
00:05:47:863386267,00:05:47:863542298,156031
00:05:47:863542491,00:05:47:863699064,156573
00:05:47:863699290,00:05:47:863854532,155242
00:05:47:863854725,00:05:47:864010632,155907
00:05:47:864010830,00:05:47:864172130,161300
00:05:47:864172569,00:05:47:864334420,161851
00:05:47:864334583,00:05:47:864481242,146659
00:05:47:864481529,00:05:47:864659178,177649
00:05:47:864659359,00:05:47:864828666,169307
00:05:47:864828790,00:05:47:864971714,142924
00:05:47:864971824,00:05:47:865114728,142904
00:05:47:865114844,00:05:47:865257306,142462
00:05:47:865257424,00:05:47:865400373,142949
00:05:47:865400481,00:05:47:865543516,143035
00:05:47:865543626,00:05:47:865688855,145229
00:05:47:865689077,00:05:47:865842380,153303
00:05:47:865842480,00:05:47:865985169,142689
00:05:47:865985334,00:05:47:866128981,143647
00:05:47:866129081,00:05:47:866284212,155131
00:05:47:866284313,00:05:47:866427160,142847
00:05:47:866427279,00:05:47:866570386,143107
00:05:47:866570506,00:05:47:866716223,145717
00:05:47:866716403,00:05:47:866869297,152894
00:05:47:866869451,00:05:47:867011207,141756
00:05:47:867011318,00:05:47:867152114,140796
00:05:47:867152218,00:05:47:867299126,146908
00:05:47:867299231,00:05:47:867437577,138346
00:05:47:867437681,00:05:47:867580803,143122
00:05:47:867580911,00:05:47:867725908,144997
00:05:47:867726079,00:05:47:867873604,147525
00:05:47:867873714,00:05:47:868022724,149010
00:05:47:868022841,00:05:47:868166098,143257
00:05:47:868166198,00:05:47:868312432,146234
00:05:47:868312540,00:05:47:868455793,143253
00:05:47:868455900,00:05:47:868598396,142496
00:05:47:868598535,00:05:47:868743452,144917
00:05:47:868743663,00:05:47:868897814,154151
00:05:47:868897990,00:05:47:869043022,145032
00:05:47:869043187,00:05:47:869197016,153829
00:05:47:869197181,00:05:47:869339875,142694
00:05:47:869340037,00:05:47:869482177,142140
00:05:47:869482290,00:05:47:869627360,145070
00:05:47:869627518,00:05:47:869781784,154266
00:05:47:869781964,00:05:47:869924208,142244
00:05:47:869924368,00:05:47:870067792,143424
00:05:47:870067955,00:05:47:870210909,142954
00:05:47:870211071,00:05:47:870366782,155711
00:05:47:870366979,00:05:47:870509592,142613
00:05:47:870509753,00:05:47:870653678,143925
00:05:47:870653857,00:05:47:870811610,157753
00:05:47:870811885,00:05:47:870964363,152478
00:05:47:870964544,00:05:47:871107012,142468
00:05:47:871107178,00:05:47:871250399,143221
00:05:47:871250562,00:05:47:871393999,143437
00:05:47:871394121,00:05:47:871536142,142021
00:05:47:871536245,00:05:47:871679865,143620
00:05:47:871680051,00:05:47:871835455,155404
00:05:47:871835575,00:05:47:871978393,142818
00:05:47:871978511,00:05:47:872121460,142949
00:05:47:872121571,00:05:47:872264109,142538
00:05:47:872264217,00:05:47:872407568,143351
00:05:47:872407684,00:05:47:872550314,142630
00:05:47:872550422,00:05:47:872693720,143298
00:05:47:872693969,00:05:47:872836115,142146
00:05:47:872836253,00:05:47:872979239,142986
00:05:47:872979342,00:05:47:873122372,143030
00:05:47:873122501,00:05:47:873264772,142271
00:05:47:873264899,00:05:47:873408052,143153
00:05:47:873408175,00:05:47:873551135,142960
00:05:47:873551243,00:05:47:873695474,144231
00:05:47:873695651,00:05:47:873850494,154843
00:05:47:873850694,00:05:47:873993369,142675
00:05:47:873993534,00:05:47:874137430,143896
00:05:47:874137607,00:05:47:874291946,154339
00:05:47:874292055,00:05:47:874431935,139880
00:05:47:874432044,00:05:47:874575427,143383
00:05:47:874575536,00:05:47:874722802,147266
00:05:47:874722944,00:05:47:874874506,151562
00:05:47:874874682,00:05:47:875015773,141091
00:05:47:875015950,00:05:47:875167158,151208
00:05:47:875167334,00:05:47:875319812,152478
00:05:47:875319996,00:05:47:875462898,142902
00:05:47:875463077,00:05:47:875612059,148982
00:05:47:875612175,00:05:47:875763892,151717
00:05:47:875764058,00:05:47:875920634,156576
00:05:47:875920750,00:05:47:876077641,156891
00:05:47:876077840,00:05:47:876231292,153452
00:05:47:876231400,00:05:47:876387887,156487
00:05:47:876388063,00:05:47:876543936,155873
00:05:47:876544105,00:05:47:876718818,174713
00:05:47:876718999,00:05:47:876881859,162860
00:05:47:876882020,00:05:47:877036976,154956
00:05:47:877037151,00:05:47:877193370,156219
00:05:47:877193532,00:05:47:877349170,155638
00:05:47:877349337,00:05:47:877504628,155291
00:05:47:877504781,00:05:47:877662809,158028
00:05:47:877662982,00:05:47:877814526,151544
00:05:47:877814745,00:05:47:877957703,142958
00:05:47:877957855,00:05:47:878099474,141619
00:05:47:878099631,00:05:47:878242624,142993
00:05:47:878242782,00:05:47:878385811,143029
00:05:47:878385971,00:05:47:878529181,143210
00:05:47:878529346,00:05:47:878675624,146278
00:05:47:878675838,00:05:47:878828498,152660
00:05:47:878828680,00:05:47:878974360,145680
00:05:47:878974563,00:05:47:879131215,156652
00:05:47:879131442,00:05:47:879293377,161935
00:05:47:879294229,00:05:47:879461525,167296
00:05:47:879461765,00:05:47:879650401,188636
00:05:47:879650695,00:05:47:879807050,156355
00:05:47:879807253,00:05:47:879962137,154884
00:05:47:879962329,00:05:47:880119688,157359
00:05:47:880120071,00:05:47:880272726,152655
00:05:47:880272991,00:05:47:880428603,155612
00:05:47:880428810,00:05:47:880583875,155065
00:05:47:880584029,00:05:47:880728875,144846
00:05:47:880729019,00:05:47:880882643,153624
00:05:47:880882854,00:05:47:881067357,184503
00:05:47:881067484,00:05:47:881224570,157086
00:05:47:881224753,00:05:47:881380443,155690
00:05:47:881380607,00:05:47:881530778,150171
00:05:47:881530960,00:05:47:881721595,190635
00:05:47:881721779,00:05:47:881874394,152615
00:05:47:881874559,00:05:47:882027256,152697
00:05:47:882027418,00:05:47:882169646,142228
00:05:47:882169796,00:05:47:882313317,143521
00:05:47:882313573,00:05:47:882456509,142936
00:05:47:882456663,00:05:47:882599232,142569
00:05:47:882599384,00:05:47:882743876,144492
00:05:47:882744150,00:05:47:882898758,154608
00:05:47:882898938,00:05:47:883054123,155185
00:05:47:883054286,00:05:47:883196989,142703
00:05:47:883197172,00:05:47:883342623,145451
00:05:47:883342914,00:05:47:883496943,154029
00:05:47:883497144,00:05:47:883653834,156690
00:05:47:883654032,00:05:47:883808932,154900
00:05:47:883809109,00:05:47:883964528,155419
00:05:47:883964690,00:05:47:884107773,143083
00:05:47:884108000,00:05:47:884266525,158525
00:05:47:884266966,00:05:47:884419243,152277
00:05:47:884419406,00:05:47:884582323,162917
00:05:47:884582557,00:05:47:884747922,165365
00:05:47:884748127,00:05:47:884900468,152341
00:05:47:884900594,00:05:47:885042697,142103
00:05:47:885042852,00:05:47:885186073,143221
00:05:47:885186237,00:05:47:885328984,142747
00:05:47:885329145,00:05:47:885471670,142525
00:05:47:885471824,00:05:47:885614851,143027
00:05:47:885615020,00:05:47:885758357,143337
00:05:47:885758539,00:05:47:885901788,143249
00:05:47:885901962,00:05:47:886063098,161136
00:05:47:886063260,00:05:47:886212966,149706
00:05:47:886213141,00:05:47:886355982,142841
00:05:47:886356161,00:05:47:886499420,143259
00:05:47:886499589,00:05:47:886656632,157043
00:05:47:886656792,00:05:47:886810713,153921
00:05:47:886810875,00:05:47:886953882,143007
00:05:47:886954038,00:05:47:887097325,143287
00:05:47:887097494,00:05:47:887240168,142674
00:05:47:887240326,00:05:47:887383051,142725
00:05:47:887383219,00:05:47:887526240,143021
00:05:47:887526401,00:05:47:887669351,142950
00:05:47:887669534,00:05:47:887824862,155328
00:05:47:887825021,00:05:47:887983093,158072
00:05:47:887983247,00:05:47:888133434,150187
00:05:47:888133610,00:05:47:888280405,146795
00:05:47:888280561,00:05:47:888452059,171498
