Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
00:07:09:461519790,00:07:09:461662856,143066
00:07:09:461662985,00:07:09:461806125,143140
00:07:09:461806312,00:07:09:461962990,156678
00:07:09:461963095,00:07:09:462117952,154857
00:07:09:462118131,00:07:09:462260979,142848
00:07:09:462261142,00:07:09:462403877,142735
00:07:09:462404045,00:07:09:462547389,143344
00:07:09:462547559,00:07:09:462690085,142526
00:07:09:462690245,00:07:09:462832976,142731
00:07:09:462833150,00:07:09:462976343,143193
00:07:09:462976505,00:07:09:463119542,143037
00:07:09:463119714,00:07:09:463275050,155336
00:07:09:463275216,00:07:09:463420256,145040
00:07:09:463420438,00:07:09:463577102,156664
00:07:09:463577281,00:07:09:463744377,167096
00:07:09:463744536,00:07:09:463898656,154120
00:07:09:463898812,00:07:09:464041592,142780
00:07:09:464041759,00:07:09:464184985,143226
00:07:09:464185143,00:07:09:464328305,143162
00:07:09:464328476,00:07:09:464470574,142098
00:07:09:464470738,00:07:09:464610984,140246
00:07:09:464611137,00:07:09:464757224,146087
00:07:09:464757407,00:07:09:464900223,142816
00:07:09:464900402,00:07:09:465041561,141159
00:07:09:465041729,00:07:09:465184324,142595
00:07:09:465184496,00:07:09:465328665,144169
00:07:09:465328824,00:07:09:465471810,142986
00:07:09:465471975,00:07:09:465614613,142638
00:07:09:465614772,00:07:09:465758103,143331
00:07:09:465758219,00:07:09:465900940,142721
00:07:09:465901063,00:07:09:466044351,143288
00:07:09:466044506,00:07:09:466187247,142741
00:07:09:466187410,00:07:09:466329827,142417
00:07:09:466329988,00:07:09:466472758,142770
00:07:09:466472922,00:07:09:466615767,142845
00:07:09:466615936,00:07:09:466758770,142834
00:07:09:466758952,00:07:09:466900220,141268
00:07:09:466900390,00:07:09:467044772,144382
00:07:09:467044950,00:07:09:467188602,143652
00:07:09:467188773,00:07:09:467343886,155113
00:07:09:467344044,00:07:09:467486760,142716
00:07:09:467486927,00:07:09:467630196,143269
00:07:09:467630360,00:07:09:467772689,142329
00:07:09:467772853,00:07:09:467915611,142758
00:07:09:467915785,00:07:09:468058402,142617
00:07:09:468058578,00:07:09:468201775,143197
00:07:09:468201932,00:07:09:468344864,142932
00:07:09:468345021,00:07:09:468487465,142444
00:07:09:468487622,00:07:09:468630808,143186
00:07:09:468630980,00:07:09:468773468,142488
00:07:09:468773623,00:07:09:468916682,143059
00:07:09:468916859,00:07:09:469059154,142295
00:07:09:469059320,00:07:09:469202697,143377
00:07:09:469202876,00:07:09:469358912,156036
00:07:09:469359097,00:07:09:469502297,143200
00:07:09:469502463,00:07:09:469645054,142591
00:07:09:469645230,00:07:09:469785910,140680
00:07:09:469786074,00:07:09:469930535,144461
00:07:09:469930695,00:07:09:470073738,143043
00:07:09:470073905,00:07:09:470213134,139229
00:07:09:470213303,00:07:09:470359831,146528
00:07:09:470360004,00:07:09:470502343,142339
00:07:09:470502508,00:07:09:470643053,140545
00:07:09:470643229,00:07:09:470788667,145438
00:07:09:470788851,00:07:09:470931667,142816
00:07:09:470931823,00:07:09:471074739,142916
00:07:09:471074909,00:07:09:471217887,142978
00:07:09:471218051,00:07:09:471373893,155842
00:07:09:471374069,00:07:09:471516910,142841
00:07:09:471517079,00:07:09:471659926,142847
00:07:09:471660108,00:07:09:471802687,142579
00:07:09:471802848,00:07:09:471945404,142556
00:07:09:471945581,00:07:09:472088923,143342
00:07:09:472089093,00:07:09:472231745,142652
00:07:09:472231909,00:07:09:472375527,143618
00:07:09:472375697,00:07:09:472516333,140636
00:07:09:472516501,00:07:09:472660870,144369
00:07:09:472661027,00:07:09:472803485,142458
00:07:09:472803640,00:07:09:472946825,143185
00:07:09:472946984,00:07:09:473089302,142318
00:07:09:473089459,00:07:09:473232310,142851
00:07:09:473232465,00:07:09:473375416,142951
00:07:09:473375576,00:07:09:473519140,143564
00:07:09:473519300,00:07:09:473661858,142558
00:07:09:473661972,00:07:09:473805276,143304
00:07:09:473805449,00:07:09:473948406,142957
00:07:09:473948583,00:07:09:474093668,145085
00:07:09:474093775,00:07:09:474246749,152974
00:07:09:474246921,00:07:09:474389442,142521
00:07:09:474389608,00:07:09:474533215,143607
00:07:09:474533373,00:07:09:474676996,143623
00:07:09:474677165,00:07:09:474831941,154776
00:07:09:474832112,00:07:09:474975177,143065
00:07:09:474975300,00:07:09:475117817,142517
00:07:09:475117990,00:07:09:475260884,142894
00:07:09:475261046,00:07:09:475403541,142495
00:07:09:475403701,00:07:09:475546861,143160
00:07:09:475547020,00:07:09:475690124,143104
00:07:09:475690295,00:07:09:475832631,142336
00:07:09:475832807,00:07:09:475975290,142483
00:07:09:475975459,00:07:09:476118591,143132
00:07:09:476118761,00:07:09:476261628,142867
00:07:09:476261790,00:07:09:476404897,143107
00:07:09:476405067,00:07:09:476547772,142705
00:07:09:476547943,00:07:09:476691114,143171
00:07:09:476691292,00:07:09:476833423,142131
00:07:09:476833592,00:07:09:476976714,143122
00:07:09:476976878,00:07:09:477119226,142348
00:07:09:477119401,00:07:09:477258934,139533
00:07:09:477259098,00:07:09:477405656,146558
00:07:09:477405815,00:07:09:477549307,143492
00:07:09:477549467,00:07:09:477944711,395244
00:07:09:477944884,00:07:09:478095056,150172
00:07:09:478095231,00:07:09:478237935,142704
00:07:09:478238102,00:07:09:478381007,142905
00:07:09:478381114,00:07:09:478523496,142382
00:07:09:478523672,00:07:09:478667001,143329
00:07:09:478667174,00:07:09:478822685,155511
00:07:09:478822845,00:07:09:478965775,142930
00:07:09:478965936,00:07:09:479108399,142463
00:07:09:479108569,00:07:09:479251273,142704
00:07:09:479251436,00:07:09:479394275,142839
00:07:09:479394445,00:07:09:479537483,143038
00:07:09:479537660,00:07:09:479680427,142767
00:07:09:479680604,00:07:09:479823236,142632
00:07:09:479823396,00:07:09:479966688,143292
00:07:09:479966877,00:07:09:480110083,143206
00:07:09:480110251,00:07:09:480252502,142251
00:07:09:480252667,00:07:09:480395422,142755
00:07:09:480395585,00:07:09:480538538,142953
00:07:09:480538698,00:07:09:480681976,143278
00:07:09:480682142,00:07:09:480837472,155330
00:07:09:480837635,00:07:09:480980248,142613
00:07:09:480980414,00:07:09:481123746,143332
00:07:09:481123918,00:07:09:481267171,143253
00:07:09:481267337,00:07:09:481409421,142084
00:07:09:481409588,00:07:09:481550888,141300
00:07:09:481551053,00:07:09:481695655,144602
00:07:09:481695817,00:07:09:481838695,142878
00:07:09:481838871,00:07:09:481981192,142321
00:07:09:481981356,00:07:09:482124215,142859
00:07:09:482124374,00:07:09:482267311,142937
00:07:09:482267469,00:07:09:482410115,142646
00:07:09:482410297,00:07:09:482553169,142872
00:07:09:482553334,00:07:09:482696823,143489
00:07:09:482697002,00:07:09:482852791,155789
00:07:09:482852955,00:07:09:482995610,142655
00:07:09:482995783,00:07:09:483138149,142366
00:07:09:483138320,00:07:09:483279842,141522
00:07:09:483280011,00:07:09:483424416,144405
00:07:09:483424585,00:07:09:483567767,143182
00:07:09:483567937,00:07:09:483710658,142721
00:07:09:483710833,00:07:09:483853498,142665
00:07:09:483853669,00:07:09:483996782,143113
00:07:09:483996953,00:07:09:484152904,155951
00:07:09:484153068,00:07:09:484292121,139053
00:07:09:484292283,00:07:09:484438151,145868
00:07:09:484438315,00:07:09:484581582,143267
00:07:09:484581759,00:07:09:484721740,139981
00:07:09:484721910,00:07:09:484868449,146539
00:07:09:484868607,00:07:09:485029350,160743
00:07:09:485029504,00:07:09:485179243,149739
00:07:09:485179408,00:07:09:485322465,143057
00:07:09:485322632,00:07:09:485465151,142519
00:07:09:485465316,00:07:09:485608082,142766
00:07:09:485608237,00:07:09:485751615,143378
00:07:09:485751780,00:07:09:485894784,143004
00:07:09:485894947,00:07:09:486037430,142483
00:07:09:486037609,00:07:09:486178792,141183
00:07:09:486178960,00:07:09:486323136,144176
00:07:09:486323305,00:07:09:486466606,143301
00:07:09:486466781,00:07:09:486624562,157781
00:07:09:486624736,00:07:09:486777276,152540
00:07:09:486777445,00:07:09:486921231,143786
00:07:09:486921395,00:07:09:487064624,143229
00:07:09:487064784,00:07:09:487206992,142208
00:07:09:487207162,00:07:09:487350326,143164
00:07:09:487350489,00:07:09:487493252,142763
00:07:09:487493416,00:07:09:487637010,143594
00:07:09:487637186,00:07:09:487792332,155146
00:07:09:487792513,00:07:09:487935288,142775
00:07:09:487935448,00:07:09:488078558,143110
00:07:09:488078713,00:07:09:488221673,142960
00:07:09:488221831,00:07:09:488364833,143002
00:07:09:488364995,00:07:09:488507684,142689
00:07:09:488507857,00:07:09:488663721,155864
00:07:09:488663903,00:07:09:488806325,142422
00:07:09:488806498,00:07:09:488949166,142668
00:07:09:488949322,00:07:09:489092269,142947
00:07:09:489092430,00:07:09:489235694,143264
00:07:09:489235860,00:07:09:489378666,142806
00:07:09:489378832,00:07:09:489521431,142599
00:07:09:489521596,00:07:09:489664461,142865
00:07:09:489664630,00:07:09:489806849,142219
00:07:09:489807012,00:07:09:489950255,143243
00:07:09:489950415,00:07:09:490093003,142588
00:07:09:490093166,00:07:09:490236155,142989
00:07:09:490236315,00:07:09:490379105,142790
00:07:09:490379273,00:07:09:490522440,143167
00:07:09:490522605,00:07:09:490678613,156008
00:07:09:490678785,00:07:09:490819758,140973
00:07:09:490819937,00:07:09:490964133,144196
00:07:09:490964296,00:07:09:491107550,143254
00:07:09:491107723,00:07:09:491263359,155636
00:07:09:491263531,00:07:09:491409298,145767
00:07:09:491409463,00:07:09:491559182,149719
00:07:09:491559339,00:07:09:491702070,142731
00:07:09:491702226,00:07:09:491848479,146253
00:07:09:491848637,00:07:09:491989676,141039
00:07:09:491989865,00:07:09:492147612,157747
00:07:09:492147777,00:07:09:492291293,143516
00:07:09:492291450,00:07:09:492433730,142280
00:07:09:492433897,00:07:09:492576919,143022
00:07:09:492577079,00:07:09:492719982,142903
00:07:09:492720158,00:07:09:492875258,155100
00:07:09:492875413,00:07:09:493017947,142534
00:07:09:493018094,00:07:09:493160957,142863
00:07:09:493161110,00:07:09:493302367,141257
00:07:09:493302526,00:07:09:493447392,144866
00:07:09:493447544,00:07:09:493589978,142434
00:07:09:493590142,00:07:09:493733766,143624
00:07:09:493733928,00:07:09:493890039,156111
00:07:09:493890204,00:07:09:494045450,155246
00:07:09:494045618,00:07:09:494188174,142556
00:07:09:494188354,00:07:09:494331155,142801
00:07:09:494331324,00:07:09:494474518,143194
00:07:09:494474691,00:07:09:494617022,142331
00:07:09:494617174,00:07:09:494760473,143299
00:07:09:494760642,00:07:09:494903256,142614
00:07:09:494903420,00:07:09:495046177,142757
00:07:09:495046345,00:07:09:495189664,143319
00:07:09:495189825,00:07:09:495330671,140846
00:07:09:495330835,00:07:09:495475353,144518
00:07:09:495475514,00:07:09:495618660,143146
00:07:09:495618824,00:07:09:495761408,142584
00:07:09:495761572,00:07:09:495904138,142566
00:07:09:495904300,00:07:09:496059805,155505
00:07:09:496059978,00:07:09:496203216,143238
00:07:09:496203381,00:07:09:496346771,143390
00:07:09:496346933,00:07:09:496489358,142425
00:07:09:496489516,00:07:09:496632687,143171
00:07:09:496632844,00:07:09:496775512,142668
00:07:09:496775675,00:07:09:496917989,142314
00:07:09:496918157,00:07:09:497060785,142628
00:07:09:497060942,00:07:09:497203912,142970
00:07:09:497204081,00:07:09:497346881,142800
00:07:09:497347053,00:07:09:497488574,141521
00:07:09:497488738,00:07:09:497633529,144791
00:07:09:497633708,00:07:09:497774541,140833
00:07:09:497774708,00:07:09:497919367,144659
00:07:09:497919526,00:07:09:498075386,155860
00:07:09:498075498,00:07:09:498217576,142078
00:07:09:498217741,00:07:09:498361016,143275
00:07:09:498361181,00:07:09:498501220,140039
00:07:09:498501380,00:07:09:498645007,143627
00:07:09:498645167,00:07:09:498787160,141993
00:07:09:498787322,00:07:09:498940269,152947
00:07:09:498940427,00:07:09:499101945,161518
00:07:09:499102116,00:07:09:499258640,156524
00:07:09:499258807,00:07:09:499400620,141813
00:07:09:499400794,00:07:09:499542399,141605
00:07:09:499542555,00:07:09:499687598,145043
00:07:09:499687763,00:07:09:499830083,142320
00:07:09:499830242,00:07:09:499972945,142703
00:07:09:499973111,00:07:09:500114235,141124
00:07:09:500114391,00:07:09:500258722,144331
00:07:09:500258875,00:07:09:500402047,143172
00:07:09:500402207,00:07:09:500544667,142460
00:07:09:500544823,00:07:09:500688602,143779
00:07:09:500688782,00:07:09:500831010,142228
00:07:09:500831177,00:07:09:500974658,143481
00:07:09:500974825,00:07:09:501116611,141786
00:07:09:501116777,00:07:09:501258547,141770
00:07:09:501258711,00:07:09:501402910,144199
00:07:09:501403093,00:07:09:501546158,143065
00:07:09:501546332,00:07:09:501688025,141693
00:07:09:501688192,00:07:09:501831899,143707
00:07:09:501832073,00:07:09:501975350,143277
00:07:09:501975524,00:07:09:502118278,142754
00:07:09:502118443,00:07:09:502260852,142409
00:07:09:502261021,00:07:09:502403998,142977
00:07:09:502404167,00:07:09:502546722,142555
00:07:09:502546887,00:07:09:502690370,143483
00:07:09:502690532,00:07:09:502832890,142358
00:07:09:502833062,00:07:09:502975964,142902
00:07:09:502976133,00:07:09:503119286,143153
00:07:09:503119458,00:07:09:503262255,142797
00:07:09:503262420,00:07:09:503404931,142511
00:07:09:503405095,00:07:09:503547941,142846
00:07:09:503548121,00:07:09:503690906,142785
00:07:09:503691079,00:07:09:503834233,143154
00:07:09:503834388,00:07:09:503976594,142206
00:07:09:503976771,00:07:09:504120244,143473
00:07:09:504120408,00:07:09:504263001,142593
00:07:09:504263168,00:07:09:504406301,143133
00:07:09:504406466,00:07:09:504548934,142468
00:07:09:504549102,00:07:09:504692181,143079
00:07:09:504692351,00:07:09:504834757,142406
00:07:09:504834913,00:07:09:504978110,143197
00:07:09:504978275,00:07:09:505121136,142861
00:07:09:505121301,00:07:09:505275061,153760
00:07:09:505275225,00:07:09:505417022,141797
00:07:09:505417193,00:07:09:505562871,145678
00:07:09:505563027,00:07:09:505703683,140656
00:07:09:505703863,00:07:09:505852570,148707
00:07:09:505852745,00:07:09:506005235,152490
00:07:09:506005400,00:07:09:506174827,169427
00:07:09:506174992,00:07:09:506316970,141978
00:07:09:506317133,00:07:09:506460006,142873
00:07:09:506460184,00:07:09:506602669,142485
00:07:09:506602830,00:07:09:506746111,143281
00:07:09:506746273,00:07:09:506888695,142422
00:07:09:506888855,00:07:09:507031821,142966
00:07:09:507031990,00:07:09:507174983,142993
00:07:09:507175166,00:07:09:507316877,141711
00:07:09:507317057,00:07:09:507460853,143796
00:07:09:507461019,00:07:09:507602240,141221
00:07:09:507602404,00:07:09:507746931,144527
00:07:09:507747096,00:07:09:507889960,142864
00:07:09:507890122,00:07:09:508032346,142224
00:07:09:508032505,00:07:09:508175578,143073
00:07:09:508175735,00:07:09:508318946,143211
00:07:09:508319106,00:07:09:508461976,142870
00:07:09:508462137,00:07:09:508603602,141465
00:07:09:508603767,00:07:09:508748020,144253
00:07:09:508748185,00:07:09:508890904,142719
00:07:09:508891010,00:07:09:509034118,143108
00:07:09:509034282,00:07:09:509177104,142822
00:07:09:509177267,00:07:09:509320008,142741
00:07:09:509320170,00:07:09:509462904,142734
00:07:09:509463062,00:07:09:509605864,142802
00:07:09:509606019,00:07:09:509748814,142795
00:07:09:509748971,00:07:09:509891988,143017
00:07:09:509892103,00:07:09:510034739,142636
00:07:09:510034901,00:07:09:510178144,143243
00:07:09:510178318,00:07:09:510320524,142206
00:07:09:510320688,00:07:09:510463618,142930
00:07:09:510463777,00:07:09:510606648,142871
00:07:09:510606806,00:07:09:510749959,143153
00:07:09:510750131,00:07:09:510892473,142342
00:07:09:510892633,00:07:09:511035390,142757
00:07:09:511035555,00:07:09:511178686,143131
00:07:09:511178856,00:07:09:511321728,142872
00:07:09:511321891,00:07:09:511464663,142772
00:07:09:511464824,00:07:09:511607170,142346
00:07:09:511607329,00:07:09:511751280,143951
00:07:09:511751451,00:07:09:511894110,142659
00:07:09:511894270,00:07:09:512036737,142467
00:07:09:512036908,00:07:09:512179561,142653
00:07:09:512179736,00:07:09:512322816,143080
00:07:09:512322980,00:07:09:512465979,142999
00:07:09:512466148,00:07:09:512606203,140055
00:07:09:512606360,00:07:09:512751810,145450
00:07:09:512751974,00:07:09:512894773,142799
00:07:09:512894932,00:07:09:513038093,143161
00:07:09:513038248,00:07:09:513181385,143137
00:07:09:513181542,00:07:09:513323737,142195
00:07:09:513323889,00:07:09:513466496,142607
00:07:09:513466655,00:07:09:513610024,143369
00:07:09:513610182,00:07:09:513753115,142933
00:07:09:513753295,00:07:09:513895803,142508
00:07:09:513895977,00:07:09:514038695,142718
00:07:09:514038872,00:07:09:514181928,143056
00:07:09:514182086,00:07:09:514325051,142965
00:07:09:514325208,00:07:09:514467240,142032
00:07:09:514467403,00:07:09:514610762,143359
00:07:09:514610922,00:07:09:514753877,142955
00:07:09:514754038,00:07:09:514896742,142704
00:07:09:514896917,00:07:09:515038787,141870
00:07:09:515038962,00:07:09:515182416,143454
00:07:09:515182583,00:07:09:515325740,143157
00:07:09:515325902,00:07:09:515468628,142726
00:07:09:515468789,00:07:09:515611637,142848
00:07:09:515611796,00:07:09:515754896,143100
00:07:09:515755074,00:07:09:515897611,142537
00:07:09:515897775,00:07:09:516040436,142661
00:07:09:516040596,00:07:09:516181660,141064
00:07:09:516181815,00:07:09:516326686,144871
00:07:09:516326858,00:07:09:516470000,143142
00:07:09:516470109,00:07:09:516612669,142560
00:07:09:516612828,00:07:09:516756093,143265
00:07:09:516756206,00:07:09:516898687,142481
00:07:09:516898852,00:07:09:517041972,143120
00:07:09:517042135,00:07:09:517184224,142089
00:07:09:517184386,00:07:09:517327386,143000
00:07:09:517327566,00:07:09:517470933,143367
00:07:09:517471096,00:07:09:517614233,143137
00:07:09:517614410,00:07:09:517769973,155563
00:07:09:517770136,00:07:09:517910776,140640
00:07:09:517910928,00:07:09:518055328,144400
00:07:09:518055490,00:07:09:518198741,143251
00:07:09:518198903,00:07:09:518341616,142713
00:07:09:518341775,00:07:09:518484366,142591
00:07:09:518484521,00:07:09:518628853,144332
00:07:09:518629030,00:07:09:518784936,155906
00:07:09:518785113,00:07:09:518939692,154579
00:07:09:518939875,00:07:09:519082620,142745
00:07:09:519082796,00:07:09:519225449,142653
00:07:09:519225613,00:07:09:519368820,143207
00:07:09:519368979,00:07:09:519511631,142652
00:07:09:519511794,00:07:09:519653601,141807
00:07:09:519653760,00:07:09:519797160,143400
00:07:09:519797329,00:07:09:519937398,140069
00:07:09:519937554,00:07:09:520083577,146023
00:07:09:520083734,00:07:09:520222842,139108
00:07:09:520223004,00:07:09:520370123,147119
00:07:09:520370278,00:07:09:520509663,139385
00:07:09:520509828,00:07:09:520661219,151391
00:07:09:520661395,00:07:09:520824528,163133
00:07:09:520824717,00:07:09:520967866,143149
00:07:09:520968030,00:07:09:521110927,142897
00:07:09:521111031,00:07:09:521253534,142503
00:07:09:521253640,00:07:09:521396478,142838
00:07:09:521396651,00:07:09:521539682,143031
00:07:09:521539852,00:07:09:521683105,143253
00:07:09:521683280,00:07:09:521825242,141962
00:07:09:521825401,00:07:09:521968372,142971
00:07:09:521968526,00:07:09:522111664,143138
00:07:09:522111835,00:07:09:522254875,143040
00:07:09:522255049,00:07:09:522397380,142331
00:07:09:522397492,00:07:09:522540455,142963
00:07:09:522540565,00:07:09:522683797,143232
00:07:09:522683972,00:07:09:522826747,142775
00:07:09:522826912,00:07:09:522969419,142507
00:07:09:522969571,00:07:09:523112313,142742
00:07:09:523112470,00:07:09:523256084,143614
00:07:09:523256253,00:07:09:523397747,141494
00:07:09:523397904,00:07:09:523541253,143349
00:07:09:523541407,00:07:09:523684783,143376
00:07:09:523684948,00:07:09:523827800,142852
00:07:09:523827963,00:07:09:523970707,142744
00:07:09:523970870,00:07:09:524113821,142951
00:07:09:524113991,00:07:09:524256518,142527
00:07:09:524256676,00:07:09:524399542,142866
00:07:09:524399704,00:07:09:524542477,142773
00:07:09:524542644,00:07:09:524685554,142910
00:07:09:524685724,00:07:09:524828458,142734
00:07:09:524828620,00:07:09:524971738,143118
00:07:09:524971913,00:07:09:525115141,143228
00:07:09:525115316,00:07:09:525257842,142526
00:07:09:525258021,00:07:09:525400462,142441
00:07:09:525400631,00:07:09:525543641,143010
00:07:09:525543803,00:07:09:525686763,142960
00:07:09:525686938,00:07:09:525842275,155337
00:07:09:525842437,00:07:09:525985472,143035
00:07:09:525985657,00:07:09:526128975,143318
00:07:09:526129136,00:07:09:526271645,142509
00:07:09:526271813,00:07:09:526414410,142597
00:07:09:526414573,00:07:09:526555927,141354
00:07:09:526556098,00:07:09:526700627,144529
00:07:09:526700800,00:07:09:526843575,142775
00:07:09:526843730,00:07:09:526986365,142635
00:07:09:526986520,00:07:09:527127486,140966
00:07:09:527127644,00:07:09:527298365,170721
00:07:09:527298527,00:07:09:527443646,145119
00:07:09:527443811,00:07:09:527597972,154161
00:07:09:527598137,00:07:09:527740170,142033
00:07:09:527740346,00:07:09:527883773,143427
00:07:09:527883951,00:07:09:528023451,139500
00:07:09:528023625,00:07:09:528169646,146021
00:07:09:528169803,00:07:09:528312633,142830
00:07:09:528312797,00:07:09:528455361,142564
00:07:09:528455527,00:07:09:528598372,142845
00:07:09:528598537,00:07:09:528741299,142762
00:07:09:528741456,00:07:09:528884126,142670
00:07:09:528884289,00:07:09:529027340,143051
00:07:09:529027499,00:07:09:529170323,142824
00:07:09:529170490,00:07:09:529313582,143092
00:07:09:529313750,00:07:09:529456422,142672
00:07:09:529456594,00:07:09:529599299,142705
00:07:09:529599463,00:07:09:529742632,143169
00:07:09:529742808,00:07:09:529885312,142504
00:07:09:529885480,00:07:09:530028126,142646
00:07:09:530028282,00:07:09:530171361,143079
00:07:09:530171525,00:07:09:530313915,142390
00:07:09:530314083,00:07:09:530457344,143261
00:07:09:530457521,00:07:09:530598601,141080
00:07:09:530598772,00:07:09:530743583,144811
00:07:09:530743757,00:07:09:530886487,142730
00:07:09:530886651,00:07:09:531029072,142421
00:07:09:531029243,00:07:09:531170648,141405
00:07:09:531170824,00:07:09:531315050,144226
00:07:09:531315212,00:07:09:531458537,143325
00:07:09:531458696,00:07:09:531601121,142425
00:07:09:531601288,00:07:09:531744568,143280
00:07:09:531744747,00:07:09:531887681,142934
00:07:09:531887848,00:07:09:532043738,155890
00:07:09:532043909,00:07:09:532186580,142671
00:07:09:532186750,00:07:09:532326780,140030
00:07:09:532326956,00:07:09:532472344,145388
00:07:09:532472509,00:07:09:532615802,143293
00:07:09:532615976,00:07:09:532758203,142227
00:07:09:532758371,00:07:09:532901243,142872
00:07:09:532901419,00:07:09:533044284,142865
00:07:09:533044445,00:07:09:533187567,143122
00:07:09:533187729,00:07:09:533330263,142534
00:07:09:533330420,00:07:09:533471852,141432
00:07:09:533472013,00:07:09:533616023,144010
00:07:09:533616130,00:07:09:533759649,143519
00:07:09:533759825,00:07:09:533901938,142113
00:07:09:533902040,00:07:09:534043294,141254
00:07:09:534043457,00:07:09:534187920,144463
00:07:09:534188025,00:07:09:534330169,142144
00:07:09:534330334,00:07:09:534474323,143989
00:07:09:534474430,00:07:09:534620866,146436
00:07:09:534621026,00:07:09:534770375,149349
00:07:09:534770556,00:07:09:534916302,145746
00:07:09:534916468,00:07:09:535055405,138937
00:07:09:535055509,00:07:09:535198931,143422
00:07:09:535199095,00:07:09:535345187,146092
00:07:09:535345287,00:07:09:535488609,143322
00:07:09:535488771,00:07:09:535632950,144179
00:07:09:535633126,00:07:09:535786334,153208
00:07:09:535786512,00:07:09:535930289,143777
00:07:09:535930452,00:07:09:536073428,142976
00:07:09:536073590,00:07:09:536216247,142657
00:07:09:536216419,00:07:09:536359483,143064
00:07:09:536359659,00:07:09:536501791,142132
00:07:09:536501898,00:07:09:536646103,144205
00:07:09:536646281,00:07:09:536801334,155053
00:07:09:536801498,00:07:09:536942591,141093
00:07:09:536942766,00:07:09:537087163,144397
00:07:09:537087348,00:07:09:537230049,142701
00:07:09:537230218,00:07:09:537373199,142981
00:07:09:537373369,00:07:09:537514916,141547
00:07:09:537515108,00:07:09:537659562,144454
00:07:09:537659730,00:07:09:537802381,142651
00:07:09:537802482,00:07:09:537944930,142448
00:07:09:537945093,00:07:09:538087788,142695
00:07:09:538087894,00:07:09:538230913,143019
00:07:09:538231081,00:07:09:538374016,142935
00:07:09:538374124,00:07:09:538517062,142938
00:07:09:538517228,00:07:09:538660280,143052
00:07:09:538660440,00:07:09:538802802,142362
00:07:09:538802918,00:07:09:538946417,143499
00:07:09:538946587,00:07:09:539087582,140995
00:07:09:539087756,00:07:09:539244302,156546
00:07:09:539244474,00:07:09:539388156,143682
00:07:09:539388321,00:07:09:539531452,143131
00:07:09:539531614,00:07:09:539674297,142683
00:07:09:539674469,00:07:09:539815203,140734
00:07:09:539815309,00:07:09:539960056,144747
00:07:09:539960219,00:07:09:540103496,143277
00:07:09:540103660,00:07:09:540246180,142520
00:07:09:540246342,00:07:09:540389113,142771
00:07:09:540389292,00:07:09:540532144,142852
00:07:09:540532320,00:07:09:540675620,143300
00:07:09:540675794,00:07:09:540817980,142186
00:07:09:540818100,00:07:09:540960837,142737
00:07:09:540961012,00:07:09:541103963,142951
00:07:09:541104068,00:07:09:541244308,140240
00:07:09:541244470,00:07:09:541389959,145489
00:07:09:541390068,00:07:09:541532739,142671
00:07:09:541532841,00:07:09:541683871,151030
00:07:09:541684046,00:07:09:541832983,148937
00:07:09:541833146,00:07:09:541975150,142004
00:07:09:541975306,00:07:09:542118269,142963
00:07:09:542118442,00:07:09:542261037,142595
00:07:09:542261197,00:07:09:542404369,143172
00:07:09:542404544,00:07:09:542546729,142185
00:07:09:542546829,00:07:09:542690158,143329
00:07:09:542690326,00:07:09:542832954,142628
00:07:09:542833061,00:07:09:542976275,143214
00:07:09:542976446,00:07:09:543119044,142598
00:07:09:543119226,00:07:09:543262057,142831
00:07:09:543262230,00:07:09:543405165,142935
00:07:09:543405327,00:07:09:543548310,142983
00:07:09:543548473,00:07:09:543691095,142622
00:07:09:543691267,00:07:09:543833919,142652
00:07:09:543834027,00:07:09:543976877,142850
00:07:09:543977054,00:07:09:544119974,142920
00:07:09:544120093,00:07:09:544261066,140973
00:07:09:544261232,00:07:09:544406082,144850
00:07:09:544406258,00:07:09:544562100,155842
00:07:09:544562275,00:07:09:544705269,142994
00:07:09:544705438,00:07:09:544848330,142892
00:07:09:544848434,00:07:09:544989181,140747
00:07:09:544989342,00:07:09:545133663,144321
00:07:09:545133767,00:07:09:545276710,142943
00:07:09:545276816,00:07:09:545419577,142761
00:07:09:545419682,00:07:09:545567740,148058
00:07:09:545568024,00:07:09:545722893,154869
00:07:09:545723082,00:07:09:545882511,159429
00:07:09:545882862,00:07:09:546048796,165934
00:07:09:546049123,00:07:09:546203789,154666
00:07:09:546204023,00:07:09:546356497,152474
00:07:09:546356683,00:07:09:546499465,142782
00:07:09:546499638,00:07:09:546641727,142089
00:07:09:546641905,00:07:09:546783655,141750
00:07:09:546783824,00:07:09:546928439,144615
00:07:09:546928612,00:07:09:547072611,143999
00:07:09:547072787,00:07:09:547226894,154107
00:07:09:547227073,00:07:09:547369933,142860
00:07:09:547370111,00:07:09:547512955,142844
00:07:09:547513131,00:07:09:547656307,143176
00:07:09:547656417,00:07:09:547798653,142236
00:07:09:547798813,00:07:09:547940273,141460
00:07:09:547940454,00:07:09:548084629,144175
00:07:09:548084791,00:07:09:548227484,142693
00:07:09:548227652,00:07:09:548366920,139268
00:07:09:548367085,00:07:09:548511034,143949
00:07:09:548511202,00:07:09:548653924,142722
00:07:09:548654119,00:07:09:548799399,145280
00:07:09:548799588,00:07:09:548943156,143568
00:07:09:548943257,00:07:09:549086048,142791
00:07:09:549086162,00:07:09:549228950,142788
