2025-04-08 20:03:42.847629296 +02:00,2025-04-08 20:03:42.847640105 +02:00,10809
2025-04-08 20:03:42.847640252 +02:00,2025-04-08 20:03:42.847651169 +02:00,10917
2025-04-08 20:03:42.847651311 +02:00,2025-04-08 20:03:42.847662030 +02:00,10719
2025-04-08 20:03:42.847662175 +02:00,2025-04-08 20:03:42.847673139 +02:00,10964
2025-04-08 20:03:42.847673283 +02:00,2025-04-08 20:03:42.847684081 +02:00,10798
2025-04-08 20:03:42.847684219 +02:00,2025-04-08 20:03:42.847695105 +02:00,10886
2025-04-08 20:03:42.847695245 +02:00,2025-04-08 20:03:42.847705906 +02:00,10661
2025-04-08 20:03:42.847706044 +02:00,2025-04-08 20:03:42.847716767 +02:00,10723
2025-04-08 20:03:42.847716911 +02:00,2025-04-08 20:03:42.847727669 +02:00,10758
2025-04-08 20:03:42.847727810 +02:00,2025-04-08 20:03:42.847738640 +02:00,10830
2025-04-08 20:03:42.847738780 +02:00,2025-04-08 20:03:42.847749756 +02:00,10976
2025-04-08 20:03:42.847749898 +02:00,2025-04-08 20:03:42.847760694 +02:00,10796
2025-04-08 20:03:42.847760846 +02:00,2025-04-08 20:03:42.847771707 +02:00,10861
2025-04-08 20:03:42.847771847 +02:00,2025-04-08 20:03:42.847783071 +02:00,11224
2025-04-08 20:03:42.847783209 +02:00,2025-04-08 20:03:42.847794060 +02:00,10851
2025-04-08 20:03:42.847794201 +02:00,2025-04-08 20:03:42.847805030 +02:00,10829
2025-04-08 20:03:42.847805178 +02:00,2025-04-08 20:03:42.847820714 +02:00,15536
2025-04-08 20:03:42.847820896 +02:00,2025-04-08 20:03:42.847833173 +02:00,12277
2025-04-08 20:03:42.847833324 +02:00,2025-04-08 20:03:42.847844362 +02:00,11038
2025-04-08 20:03:42.847844507 +02:00,2025-04-08 20:03:42.847855344 +02:00,10837
2025-04-08 20:03:42.847855486 +02:00,2025-04-08 20:03:42.847866195 +02:00,10709
2025-04-08 20:03:42.847866337 +02:00,2025-04-08 20:03:42.847877225 +02:00,10888
2025-04-08 20:03:42.847877424 +02:00,2025-04-08 20:03:42.847888001 +02:00,10577
2025-04-08 20:03:42.847888141 +02:00,2025-04-08 20:03:42.847898940 +02:00,10799
2025-04-08 20:03:42.847899084 +02:00,2025-04-08 20:03:42.847909951 +02:00,10867
2025-04-08 20:03:42.847910092 +02:00,2025-04-08 20:03:42.847920804 +02:00,10712
2025-04-08 20:03:42.847920945 +02:00,2025-04-08 20:03:42.847931638 +02:00,10693
2025-04-08 20:03:42.847931790 +02:00,2025-04-08 20:03:42.847942628 +02:00,10838
2025-04-08 20:03:42.847943043 +02:00,2025-04-08 20:03:42.847954146 +02:00,11103
2025-04-08 20:03:42.847954285 +02:00,2025-04-08 20:03:42.847965277 +02:00,10992
2025-04-08 20:03:42.847965418 +02:00,2025-04-08 20:03:42.847976069 +02:00,10651
2025-04-08 20:03:42.847976263 +02:00,2025-04-08 20:03:42.847986969 +02:00,10706
2025-04-08 20:03:42.847987102 +02:00,2025-04-08 20:03:42.847999217 +02:00,12115
