Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
23:59:45:479431833,23:59:45:479575427,143594
23:59:45:479575585,23:59:45:479718335,142750
23:59:45:479718523,23:59:45:479861168,142645
23:59:45:479861332,23:59:45:480003178,141846
23:59:45:480003327,23:59:45:480146800,143473
23:59:45:480146956,23:59:45:480289604,142648
23:59:45:480289768,23:59:45:480432973,143205
23:59:45:480433134,23:59:45:480575294,142160
23:59:45:480575445,23:59:45:480719621,144176
23:59:45:480719790,23:59:45:480874694,154904
23:59:45:480874854,23:59:45:481017914,143060
23:59:45:481018070,23:59:45:481163243,145173
23:59:45:481163491,23:59:45:481316889,153398
23:59:45:481317072,23:59:45:481459771,142699
23:59:45:481459925,23:59:45:481603200,143275
23:59:45:481603353,23:59:45:481746843,143490
23:59:45:481747030,23:59:45:481901675,154645
23:59:45:481901830,23:59:45:482044830,143000
23:59:45:482044986,23:59:45:482188153,143167
23:59:45:482188320,23:59:45:482330656,142336
23:59:45:482330812,23:59:45:482473610,142798
23:59:45:482473769,23:59:45:482617683,143914
23:59:45:482617915,23:59:45:482774174,156259
23:59:45:482774379,23:59:45:482928723,154344
23:59:45:482928889,23:59:45:483070202,141313
23:59:45:483070350,23:59:45:483215028,144678
23:59:45:483215181,23:59:45:483357890,142709
23:59:45:483358042,23:59:45:483500595,142553
23:59:45:483500746,23:59:45:483644112,143366
23:59:45:483644280,23:59:45:483787451,143171
23:59:45:483787612,23:59:45:483929910,142298
23:59:45:483930059,23:59:45:484074525,144466
23:59:45:484074675,23:59:45:484230957,156282
23:59:45:484231107,23:59:45:484384955,153848
23:59:45:484385110,23:59:45:484528151,143041
23:59:45:484528303,23:59:45:484671219,142916
23:59:45:484671373,23:59:45:484814264,142891
23:59:45:484814417,23:59:45:484956732,142315
23:59:45:484956883,23:59:45:485097714,140831
23:59:45:485097873,23:59:45:485246339,148466
23:59:45:485246506,23:59:45:485401049,154543
23:59:45:485401231,23:59:45:485556313,155082
23:59:45:485556488,23:59:45:485711500,155012
23:59:45:485711686,23:59:45:485867353,155667
23:59:45:485867507,23:59:45:486022736,155229
23:59:45:486022895,23:59:45:486166153,143258
23:59:45:486166304,23:59:45:486309045,142741
23:59:45:486309205,23:59:45:486453443,144238
23:59:45:486453658,23:59:45:486607754,154096
23:59:45:486607938,23:59:45:486751146,143208
23:59:45:486751325,23:59:45:486894889,143564
23:59:45:486895066,23:59:45:487049503,154437
23:59:45:487049672,23:59:45:487192651,142979
23:59:45:487192820,23:59:45:487335659,142839
23:59:45:487335806,23:59:45:487479241,143435
23:59:45:487479401,23:59:45:487621659,142258
23:59:45:487621813,23:59:45:487778143,156330
23:59:45:487778303,23:59:45:487921233,142930
23:59:45:487921398,23:59:45:488066306,144908
23:59:45:488066549,23:59:45:488219751,153202
23:59:45:488219925,23:59:45:488362546,142621
23:59:45:488362707,23:59:45:488506132,143425
23:59:45:488506289,23:59:45:488649875,143586
23:59:45:488650056,23:59:45:488817769,167713
23:59:45:488817938,23:59:45:488960921,142983
23:59:45:488961074,23:59:45:489103677,142603
23:59:45:489103834,23:59:45:489246954,143120
23:59:45:489247111,23:59:45:489389604,142493
23:59:45:489389774,23:59:45:489533400,143626
23:59:45:489533602,23:59:45:489689718,156116
23:59:45:489689962,23:59:45:489845228,155266
23:59:45:489845410,23:59:45:489987767,142357
23:59:45:489987924,23:59:45:490131273,143349
23:59:45:490131429,23:59:45:490286860,155431
23:59:45:490287025,23:59:45:490429861,142836
23:59:45:490430024,23:59:45:490572873,142849
23:59:45:490573031,23:59:45:490716056,143025
23:59:45:490716220,23:59:45:490858747,142527
23:59:45:490858904,23:59:45:491002537,143633
23:59:45:491002697,23:59:45:491159714,157017
23:59:45:491159871,23:59:45:491315055,155184
23:59:45:491315207,23:59:45:491469774,154567
23:59:45:491469931,23:59:45:491613339,143408
23:59:45:491613496,23:59:45:491756055,142559
23:59:45:491756228,23:59:45:491898591,142363
23:59:45:491898754,23:59:45:492041127,142373
23:59:45:492041285,23:59:45:492189227,147942
23:59:45:492189418,23:59:45:492342101,152683
23:59:45:492342296,23:59:45:492496642,154346
23:59:45:492496823,23:59:45:492653406,156583
23:59:45:492653595,23:59:45:492822003,168408
23:59:45:492822162,23:59:45:492964596,142434
23:59:45:492964753,23:59:45:493107605,142852
23:59:45:493107762,23:59:45:493251162,143400
23:59:45:493251329,23:59:45:493394045,142716
23:59:45:493394212,23:59:45:493536571,142359
23:59:45:493536728,23:59:45:493680398,143670
23:59:45:493680553,23:59:45:493821468,140915
23:59:45:493821648,23:59:45:493965870,144222
23:59:45:493966045,23:59:45:494108573,142528
23:59:45:494108725,23:59:45:494252384,143659
23:59:45:494252534,23:59:45:494394679,142145
23:59:45:494394837,23:59:45:494538004,143167
23:59:45:494538161,23:59:45:494681002,142841
23:59:45:494681202,23:59:45:494823860,142658
23:59:45:494824030,23:59:45:494966159,142129
23:59:45:494966318,23:59:45:495111169,144851
23:59:45:495111410,23:59:45:495265697,154287
23:59:45:495265869,23:59:45:495409002,143133
23:59:45:495409174,23:59:45:495551808,142634
23:59:45:495551973,23:59:45:495695615,143642
23:59:45:495695818,23:59:45:495850208,154390
23:59:45:495850369,23:59:45:495993656,143287
23:59:45:495993816,23:59:45:496136671,142855
23:59:45:496136838,23:59:45:496279799,142961
23:59:45:496279959,23:59:45:496423232,143273
23:59:45:496423390,23:59:45:496566300,142910
23:59:45:496566541,23:59:45:496722559,156018
23:59:45:496722756,23:59:45:496878237,155481
23:59:45:496878406,23:59:45:497020640,142234
23:59:45:497020801,23:59:45:497163576,142775
23:59:45:497163728,23:59:45:497306570,142842
23:59:45:497306724,23:59:45:497450361,143637
23:59:45:497450515,23:59:45:497592576,142061
23:59:45:497592723,23:59:45:497735966,143243
23:59:45:497736128,23:59:45:497879006,142878
23:59:45:497879171,23:59:45:498024958,145787
23:59:45:498025114,23:59:45:498179687,154573
23:59:45:498179838,23:59:45:498333616,153778
23:59:45:498333765,23:59:45:498477248,143483
23:59:45:498477409,23:59:45:498620102,142693
23:59:45:498620253,23:59:45:498763812,143559
23:59:45:498764008,23:59:45:498918448,154440
23:59:45:498918602,23:59:45:499061919,143317
23:59:45:499062083,23:59:45:499210580,148497
23:59:45:499210883,23:59:45:499360396,149513
23:59:45:499360581,23:59:45:499517147,156566
23:59:45:499517315,23:59:45:499656477,139162
23:59:45:499656692,23:59:45:499802917,146225
23:59:45:499803100,23:59:45:499945621,142521
23:59:45:499945773,23:59:45:500088844,143071
23:59:45:500089007,23:59:45:500231372,142365
23:59:45:500231530,23:59:45:500374826,143296
23:59:45:500374982,23:59:45:500517544,142562
23:59:45:500517695,23:59:45:500661628,143933
23:59:45:500661787,23:59:45:500816807,155020
23:59:45:500816990,23:59:45:500959975,142985
23:59:45:500960134,23:59:45:501102638,142504
23:59:45:501102786,23:59:45:501245881,143095
23:59:45:501246035,23:59:45:501388552,142517
23:59:45:501388714,23:59:45:501531809,143095
23:59:45:501531968,23:59:45:501675261,143293
23:59:45:501675422,23:59:45:501817530,142108
23:59:45:501817687,23:59:45:501962679,144992
23:59:45:501962929,23:59:45:502117414,154485
23:59:45:502117589,23:59:45:502272444,154855
23:59:45:502272604,23:59:45:502417177,144573
23:59:45:502417410,23:59:45:502571667,154257
23:59:45:502571828,23:59:45:502716459,144631
23:59:45:502716660,23:59:45:502870637,153977
23:59:45:502870808,23:59:45:503013473,142665
23:59:45:503013635,23:59:45:503156820,143185
23:59:45:503156992,23:59:45:503298216,141224
23:59:45:503298369,23:59:45:503443419,145050
23:59:45:503443668,23:59:45:503598583,154915
23:59:45:503598765,23:59:45:503743340,144575
23:59:45:503743558,23:59:45:503898383,154825
23:59:45:503898570,23:59:45:504053485,154915
23:59:45:504053622,23:59:45:504196892,143270
23:59:45:504197060,23:59:45:504340002,142942
23:59:45:504340183,23:59:45:504482948,142765
23:59:45:504483114,23:59:45:504627479,144365
23:59:45:504627658,23:59:45:504781900,154242
23:59:45:504782035,23:59:45:504926151,144116
23:59:45:504926291,23:59:45:505070591,144300
23:59:45:505070758,23:59:45:505222933,152175
23:59:45:505223064,23:59:45:505368374,145310
23:59:45:505368505,23:59:45:505522961,154456
23:59:45:505523128,23:59:45:505666782,143654
23:59:45:505666923,23:59:45:505809253,142330
23:59:45:505809422,23:59:45:505951525,142103
23:59:45:505951685,23:59:45:506094671,142986
23:59:45:506094841,23:59:45:506237841,143000
23:59:45:506238022,23:59:45:506379602,141580
23:59:45:506379777,23:59:45:506523026,143249
23:59:45:506523204,23:59:45:506685869,162665
23:59:45:506686091,23:59:45:506834875,148784
23:59:45:506835075,23:59:45:506992390,157315
23:59:45:506992579,23:59:45:507147930,155351
23:59:45:507148112,23:59:45:507290858,142746
23:59:45:507291033,23:59:45:507434478,143445
23:59:45:507434652,23:59:45:507576535,141883
23:59:45:507576685,23:59:45:507719953,143268
23:59:45:507720111,23:59:45:507862659,142548
23:59:45:507862817,23:59:45:508006406,143589
23:59:45:508006563,23:59:45:508161759,155196
23:59:45:508161925,23:59:45:508304847,142922
23:59:45:508305022,23:59:45:508448015,142993
23:59:45:508448153,23:59:45:508591050,142897
23:59:45:508591175,23:59:45:508734421,143246
23:59:45:508734546,23:59:45:508878709,144163
23:59:45:508878958,23:59:45:509033350,154392
23:59:45:509033525,23:59:45:509176074,142549
23:59:45:509176226,23:59:45:509318548,142322
23:59:45:509318708,23:59:45:509461741,143033
23:59:45:509461895,23:59:45:509604620,142725
23:59:45:509604777,23:59:45:509749013,144236
23:59:45:509749214,23:59:45:509903856,154642
23:59:45:509903996,23:59:45:510047114,143118
23:59:45:510047244,23:59:45:510189914,142670
23:59:45:510190041,23:59:45:510333006,142965
23:59:45:510333138,23:59:45:510476385,143247
23:59:45:510476633,23:59:45:510632878,156245
23:59:45:510633084,23:59:45:510788021,154937
23:59:45:510788154,23:59:45:510931176,143022
23:59:45:510931340,23:59:45:511074293,142953
23:59:45:511074416,23:59:45:511215840,141424
23:59:45:511215965,23:59:45:511359761,143796
23:59:45:511359892,23:59:45:511501543,141651
23:59:45:511501672,23:59:45:511646857,145185
23:59:45:511646990,23:59:45:511801786,154796
23:59:45:511801939,23:59:45:511946944,145005
23:59:45:511947105,23:59:45:512102873,155768
23:59:45:512103024,23:59:45:512261012,157988
23:59:45:512261163,23:59:45:512412488,151325
23:59:45:512412638,23:59:45:512555413,142775
23:59:45:512555566,23:59:45:512700288,144722
23:59:45:512700462,23:59:45:512854883,154421
23:59:45:512855013,23:59:45:512997792,142779
23:59:45:512997918,23:59:45:513153758,155840
23:59:45:513153881,23:59:45:513297629,143748
23:59:45:513297764,23:59:45:513439700,141936
23:59:45:513439838,23:59:45:513582490,142652
23:59:45:513582652,23:59:45:513726427,143775
23:59:45:513726610,23:59:45:513880847,154237
23:59:45:513881024,23:59:45:514039902,158878
23:59:45:514040089,23:59:45:514190645,150556
23:59:45:514190833,23:59:45:514337604,146771
23:59:45:514337733,23:59:45:514493225,155492
23:59:45:514493360,23:59:45:514637305,143945
23:59:45:514637465,23:59:45:514791827,154362
23:59:45:514791979,23:59:45:514934717,142738
23:59:45:514934908,23:59:45:515077872,142964
23:59:45:515078026,23:59:45:515220485,142459
23:59:45:515220652,23:59:45:515363925,143273
23:59:45:515364077,23:59:45:515506659,142582
23:59:45:515506811,23:59:45:515650644,143833
23:59:45:515650829,23:59:45:515810343,159514
23:59:45:515810529,23:59:45:515961976,151447
23:59:45:515962116,23:59:45:516104868,142752
23:59:45:516104999,23:59:45:516248204,143205
23:59:45:516248378,23:59:45:516391356,142978
23:59:45:516391520,23:59:45:516533558,142038
23:59:45:516533718,23:59:45:516677665,143947
23:59:45:516677862,23:59:45:516833159,155297
23:59:45:516833319,23:59:45:516975815,142496
23:59:45:516975947,23:59:45:517118716,142769
23:59:45:517118846,23:59:45:517261747,142901
23:59:45:517261888,23:59:45:517406394,144506
23:59:45:517406599,23:59:45:517560575,153976
23:59:45:517560756,23:59:45:517704025,143269
23:59:45:517704218,23:59:45:517859992,155774
23:59:45:517860159,23:59:45:518002839,142680
23:59:45:518002998,23:59:45:518145848,142850
23:59:45:518145979,23:59:45:518288717,142738
23:59:45:518288842,23:59:45:518431693,142851
23:59:45:518431820,23:59:45:518575565,143745
23:59:45:518575690,23:59:45:518732694,157004
23:59:45:518732820,23:59:45:518888394,155574
23:59:45:518888554,23:59:45:519042722,154168
23:59:45:519042875,23:59:45:519185662,142787
23:59:45:519185827,23:59:45:519328430,142603
23:59:45:519328583,23:59:45:519471408,142825
23:59:45:519471558,23:59:45:519615108,143550
23:59:45:519615263,23:59:45:519758660,143397
23:59:45:519758844,23:59:45:519913838,154994
23:59:45:519914013,23:59:45:520056260,142247
23:59:45:520056418,23:59:45:520199845,143427
23:59:45:520200012,23:59:45:520342988,142976
23:59:45:520343126,23:59:45:520485697,142571
23:59:45:520485827,23:59:45:520630689,144862
23:59:45:520630898,23:59:45:520784859,153961
23:59:45:520785035,23:59:45:520924760,139725
23:59:45:520924892,23:59:45:521067809,142917
23:59:45:521067947,23:59:45:521210648,142701
23:59:45:521210790,23:59:45:521355557,144767
23:59:45:521355745,23:59:45:521496659,140914
23:59:45:521496858,23:59:45:521643658,146800
23:59:45:521643802,23:59:45:521785827,142025
23:59:45:521785993,23:59:45:521928576,142583
23:59:45:521928760,23:59:45:522071243,142483
23:59:45:522071395,23:59:45:522214397,143002
23:59:45:522214545,23:59:45:522357381,142836
23:59:45:522357540,23:59:45:522500399,142859
23:59:45:522500545,23:59:45:522645295,144750
23:59:45:522645422,23:59:45:522801897,156475
23:59:45:522802102,23:59:45:522955817,153715
23:59:45:522956016,23:59:45:523099073,143057
23:59:45:523099204,23:59:45:523242394,143190
23:59:45:523242563,23:59:45:523384599,142036
23:59:45:523384760,23:59:45:523525888,141128
23:59:45:523526040,23:59:45:523686784,160744
23:59:45:523686980,23:59:45:523840324,153344
23:59:45:523840503,23:59:45:523982504,142001
23:59:45:523982665,23:59:45:524125416,142751
23:59:45:524125583,23:59:45:524269497,143914
23:59:45:524269748,23:59:45:524424867,155119
23:59:45:524425059,23:59:45:524566445,141386
23:59:45:524566597,23:59:45:524711301,144704
23:59:45:524711509,23:59:45:524867477,155968
23:59:45:524867651,23:59:45:525009961,142310
23:59:45:525010093,23:59:45:525152643,142550
23:59:45:525152775,23:59:45:525295985,143210
23:59:45:525296115,23:59:45:525438641,142526
23:59:45:525438773,23:59:45:525581809,143036
23:59:45:525581968,23:59:45:525726642,144674
23:59:45:525726818,23:59:45:525882109,155291
23:59:45:525882256,23:59:45:526036910,154654
23:59:45:526037043,23:59:45:526179984,142941
23:59:45:526180107,23:59:45:526335927,155820
23:59:45:526336059,23:59:45:526478696,142637
23:59:45:526478826,23:59:45:526621788,142962
23:59:45:526621920,23:59:45:526778526,156606
23:59:45:526778712,23:59:45:526921249,142537
23:59:45:526921407,23:59:45:527062789,141382
23:59:45:527062959,23:59:45:527206495,143536
23:59:45:527206654,23:59:45:527349836,143182
23:59:45:527349985,23:59:45:527492371,142386
23:59:45:527492523,23:59:45:527636386,143863
23:59:45:527636582,23:59:45:527778785,142203
23:59:45:527778914,23:59:45:527922475,143561
23:59:45:527922607,23:59:45:528077759,155152
23:59:45:528077892,23:59:45:528220885,142993
23:59:45:528221076,23:59:45:528393764,172688
23:59:45:528393953,23:59:45:528551193,157240
23:59:45:528551377,23:59:45:528717023,165646
23:59:45:528717230,23:59:45:528870402,153172
23:59:45:528870569,23:59:45:529013763,143194
23:59:45:529013912,23:59:45:529156782,142870
23:59:45:529156946,23:59:45:529312563,155617
23:59:45:529312690,23:59:45:529455891,143201
23:59:45:529456015,23:59:45:529598661,142646
23:59:45:529598790,23:59:45:529744454,145664
23:59:45:529744630,23:59:45:529897426,152796
23:59:45:529897602,23:59:45:530041061,143459
23:59:45:530041224,23:59:45:530183510,142286
23:59:45:530183674,23:59:45:530326652,142978
23:59:45:530326805,23:59:45:530469494,142689
23:59:45:530469655,23:59:45:530612331,142676
23:59:45:530612487,23:59:45:530756435,143948
23:59:45:530756675,23:59:45:530911764,155089
23:59:45:530911936,23:59:45:531054639,142703
23:59:45:531054768,23:59:45:531199418,144650
23:59:45:531199657,23:59:45:531353644,153987
23:59:45:531353833,23:59:45:531497113,143280
23:59:45:531497280,23:59:45:531640201,142921
23:59:45:531640390,23:59:45:531795585,155195
23:59:45:531795725,23:59:45:531938622,142897
23:59:45:531938753,23:59:45:532081756,143003
23:59:45:532081891,23:59:45:532225086,143195
23:59:45:532225219,23:59:45:532367642,142423
23:59:45:532367784,23:59:45:532510538,142754
23:59:45:532510673,23:59:45:532656956,146283
23:59:45:532657156,23:59:45:532824961,167805
23:59:45:532825138,23:59:45:532978424,153286
23:59:45:532978593,23:59:45:533121252,142659
23:59:45:533121418,23:59:45:533265546,144128
23:59:45:533265710,23:59:45:533406789,141079
23:59:45:533406950,23:59:45:533550320,143370
23:59:45:533550483,23:59:45:533694461,143978
23:59:45:533694648,23:59:45:533836823,142175
23:59:45:533836977,23:59:45:533978669,141692
23:59:45:533978858,23:59:45:534122542,143684
23:59:45:534122677,23:59:45:534266318,143641
23:59:45:534266453,23:59:45:534410882,144429
23:59:45:534411013,23:59:45:534564265,153252
23:59:45:534564413,23:59:45:534707961,143548
23:59:45:534708124,23:59:45:534850359,142235
23:59:45:534850512,23:59:45:534993952,143440
23:59:45:534994104,23:59:45:535136504,142400
23:59:45:535136640,23:59:45:535279508,142868
23:59:45:535279636,23:59:45:535429391,149755
23:59:45:535429534,23:59:45:535577941,148407
23:59:45:535578137,23:59:45:535734053,155916
23:59:45:535734262,23:59:45:535887214,152952
23:59:45:535887386,23:59:45:536046864,159478
23:59:45:536047038,23:59:45:536189948,142910
23:59:45:536190072,23:59:45:536332568,142496
23:59:45:536332709,23:59:45:536476099,143390
23:59:45:536476238,23:59:45:536617280,141042
23:59:45:536617425,23:59:45:536764616,147191
23:59:45:536764847,23:59:45:536917416,152569
23:59:45:536917592,23:59:45:537060423,142831
23:59:45:537060576,23:59:45:537203441,142865
23:59:45:537203592,23:59:45:537346053,142461
23:59:45:537346200,23:59:45:537490055,143855
23:59:45:537490218,23:59:45:537633608,143390
23:59:45:537633802,23:59:45:537789007,155205
23:59:45:537789168,23:59:45:537931829,142661
23:59:45:537932004,23:59:45:538074579,142575
23:59:45:538074741,23:59:45:538218419,143678
23:59:45:538218657,23:59:45:538373779,155122
23:59:45:538373979,23:59:45:538517491,143512
23:59:45:538517664,23:59:45:538660182,142518
23:59:45:538660359,23:59:45:538815354,154995
23:59:45:538815525,23:59:45:538958667,143142
23:59:45:538958842,23:59:45:539101833,142991
23:59:45:539101999,23:59:45:539244657,142658
23:59:45:539244826,23:59:45:539387526,142700
23:59:45:539387691,23:59:45:539531568,143877
23:59:45:539531735,23:59:45:539690917,159182
23:59:45:539691114,23:59:45:539841849,150735
23:59:45:539842004,23:59:45:539985541,143537
23:59:45:539985693,23:59:45:540128403,142710
23:59:45:540128554,23:59:45:540271536,142982
23:59:45:540271690,23:59:45:540413362,141672
23:59:45:540413514,23:59:45:540557804,144290
23:59:45:540557955,23:59:45:540701936,143981
23:59:45:540702129,23:59:45:540857079,154950
23:59:45:540857243,23:59:45:540999737,142494
23:59:45:540999901,23:59:45:541142612,142711
23:59:45:541142769,23:59:45:541285397,142628
23:59:45:541285558,23:59:45:541428909,143351
23:59:45:541429079,23:59:45:541571333,142254
23:59:45:541571497,23:59:45:541715330,143833
23:59:45:541715508,23:59:45:541870476,154968
23:59:45:541870646,23:59:45:542014252,143606
23:59:45:542014421,23:59:45:542156672,142251
23:59:45:542156845,23:59:45:542299619,142774
23:59:45:542299782,23:59:45:542442680,142898
23:59:45:542442849,23:59:45:542582588,139739
23:59:45:542582768,23:59:45:542726036,143268
23:59:45:542726210,23:59:45:542870010,143800
23:59:45:542870183,23:59:45:543010231,140048
23:59:45:543010395,23:59:45:543156513,146118
23:59:45:543156701,23:59:45:543313695,156994
23:59:45:543313866,23:59:45:543456790,142924
23:59:45:543456957,23:59:45:543601761,144804
23:59:45:543601935,23:59:45:543757586,155651
23:59:45:543757789,23:59:45:543911392,153603
23:59:45:543911561,23:59:45:544054258,142697
23:59:45:544054407,23:59:45:544196550,142143
23:59:45:544196777,23:59:45:544340532,143755
23:59:45:544340705,23:59:45:544483222,142517
23:59:45:544483378,23:59:45:544627714,144336
23:59:45:544627903,23:59:45:544783381,155478
23:59:45:544783518,23:59:45:544925777,142259
23:59:45:544925914,23:59:45:545068417,142503
23:59:45:545068544,23:59:45:545212712,144168
23:59:45:545217558,23:59:45:545367933,150375
23:59:45:545368156,23:59:45:545510913,142757
23:59:45:545511075,23:59:45:545654012,142937
23:59:45:545654209,23:59:45:545822771,168562
23:59:45:545822949,23:59:45:545984357,161408
23:59:45:545984518,23:59:45:546134858,150340
23:59:45:546135019,23:59:45:546277368,142349
23:59:45:546277534,23:59:45:546421190,143656
23:59:45:546421364,23:59:45:546564884,143520
23:59:45:546565448,23:59:45:546722544,157096
23:59:45:546722712,23:59:45:546877377,154665
23:59:45:546877534,23:59:45:547031411,153877
23:59:45:547031569,23:59:45:547174180,142611
23:59:45:547174331,23:59:45:547317859,143528
23:59:45:547318010,23:59:45:547460628,142618
23:59:45:547460775,23:59:45:547603204,142429
23:59:45:547603354,23:59:45:547749430,146076
23:59:45:547749592,23:59:45:547903616,154024
23:59:45:547903779,23:59:45:548059142,155363
23:59:45:548059319,23:59:45:548201467,142148
23:59:45:548201644,23:59:45:548344843,143199
23:59:45:548345003,23:59:45:548487503,142500
23:59:45:548487667,23:59:45:548633255,145588
23:59:45:548633458,23:59:45:548786833,153375
23:59:45:548787018,23:59:45:548937223,150205
23:59:45:548937431,23:59:45:549086311,148880
23:59:45:549086481,23:59:45:549226000,139519
23:59:45:549226166,23:59:45:549375727,149561
23:59:45:549375871,23:59:45:549533174,157303
23:59:45:549533410,23:59:45:549694619,161209
23:59:45:549694804,23:59:45:549839421,144617
23:59:45:549839583,23:59:45:549982347,142764
23:59:45:549982496,23:59:45:550125815,143319
23:59:45:550125964,23:59:45:550268905,142941
23:59:45:550269078,23:59:45:550411839,142761
23:59:45:550412002,23:59:45:550556716,144714
23:59:45:550556901,23:59:45:550736356,179455
23:59:45:550736551,23:59:45:550880054,143503
23:59:45:550880241,23:59:45:551022637,142396
23:59:45:551022768,23:59:45:551165855,143087
23:59:45:551166011,23:59:45:551308318,142307
23:59:45:551308480,23:59:45:551452086,143606
23:59:45:551452258,23:59:45:551607453,155195
23:59:45:551607592,23:59:45:551750332,142740
23:59:45:551750536,23:59:45:551893606,143070
23:59:45:551893743,23:59:45:552037836,144093
23:59:45:552038048,23:59:45:552193437,155389
23:59:45:552193638,23:59:45:552335288,141650
23:59:45:552335464,23:59:45:552478359,142895
23:59:45:552478520,23:59:45:552637733,159213
23:59:45:552637927,23:59:45:552816703,178776
23:59:45:552816872,23:59:45:552959311,142439
23:59:45:552959472,23:59:45:553102364,142892
23:59:45:553102514,23:59:45:553246112,143598
23:59:45:553246270,23:59:45:553388187,141917
23:59:45:553388339,23:59:45:553535996,147657
23:59:45:553536296,23:59:45:553691006,154710
23:59:45:553691183,23:59:45:553844924,153741
23:59:45:553845099,23:59:45:554000050,154951
23:59:45:554000179,23:59:45:554142414,142235
23:59:45:554142548,23:59:45:554286184,143636
23:59:45:554286332,23:59:45:554428583,142251
23:59:45:554428745,23:59:45:554571974,143229
23:59:45:554572136,23:59:45:554715902,143766
23:59:45:554716103,23:59:45:554870927,154824
23:59:45:554871090,23:59:45:555014353,143263
23:59:45:555014484,23:59:45:555156567,142083
23:59:45:555156695,23:59:45:555299969,143274
23:59:45:555300104,23:59:45:555442488,142384
23:59:45:555442625,23:59:45:555585753,143128
23:59:45:555585907,23:59:45:555731057,145150
23:59:45:555731554,23:59:45:555884711,153157
23:59:45:555884856,23:59:45:556026284,141428
23:59:45:556026439,23:59:45:556175834,149395
23:59:45:556176026,23:59:45:556331735,155709
23:59:45:556331919,23:59:45:556488772,156853
23:59:45:556489058,23:59:45:556639888,150830
23:59:45:556640096,23:59:45:556808232,168136
23:59:45:556808354,23:59:45:556950533,142179
23:59:45:556950664,23:59:45:557093189,142525
23:59:45:557093327,23:59:45:557236421,143094
23:59:45:557236551,23:59:45:557379831,143280
23:59:45:557380002,23:59:45:557524711,144709
23:59:45:557524942,23:59:45:557706313,181371
23:59:45:557706513,23:59:45:557860604,154091
23:59:45:557860775,23:59:45:558004011,143236
23:59:45:558004181,23:59:45:558146432,142251
23:59:45:558146559,23:59:45:558289407,142848
23:59:45:558289537,23:59:45:558432439,142902
23:59:45:558432608,23:59:45:558575993,143385
23:59:45:558576142,23:59:45:558720002,143860
23:59:45:558720194,23:59:45:558874768,154574
23:59:45:558874895,23:59:45:559018250,143355
23:59:45:559018501,23:59:45:559173612,155111
23:59:45:559173754,23:59:45:559316409,142655
23:59:45:559316547,23:59:45:559459203,142656
23:59:45:559459359,23:59:45:559602783,143424
23:59:45:559602932,23:59:45:559746891,143959
23:59:45:559747106,23:59:45:559901739,154633
23:59:45:559901908,23:59:45:560042870,140962
23:59:45:560043011,23:59:45:560187282,144271
23:59:45:560187438,23:59:45:560330783,143345
23:59:45:560330957,23:59:45:560477215,146258
23:59:45:560477373,23:59:45:560633267,155894
23:59:45:560633465,23:59:45:560785653,152188
23:59:45:560785838,23:59:45:560929159,143321
23:59:45:560929286,23:59:45:561071171,141885
23:59:45:561071315,23:59:45:561214422,143107
23:59:45:561214550,23:59:45:561357191,142641
23:59:45:561357355,23:59:45:561500418,143063
23:59:45:561500572,23:59:45:561643847,143275
23:59:45:561644016,23:59:45:561786572,142556
23:59:45:561786688,23:59:45:561929486,142798
23:59:45:561929610,23:59:45:562072832,143222
23:59:45:562072953,23:59:45:562215284,142331
23:59:45:562215412,23:59:45:562358159,142747
23:59:45:562358331,23:59:45:562501259,142928
23:59:45:562501417,23:59:45:562645973,144556
23:59:45:562646149,23:59:45:562800560,154411
23:59:45:562800723,23:59:45:562943517,142794
23:59:45:562943660,23:59:45:563083497,139837
23:59:45:563083663,23:59:45:563229656,145993
23:59:45:563229826,23:59:45:563371302,141476
23:59:45:563371476,23:59:45:563512000,140524
23:59:45:563512293,23:59:45:563662421,150128
23:59:45:563662614,23:59:45:563815401,152787
23:59:45:563815534,23:59:45:563970413,154879
23:59:45:563970541,23:59:45:564112045,141504
23:59:45:564112176,23:59:45:564256136,143960
23:59:45:564256290,23:59:45:564398365,142075
23:59:45:564398520,23:59:45:564543931,145411
23:59:45:564544160,23:59:45:564699790,155630
23:59:45:564700011,23:59:45:564855094,155083
23:59:45:564855271,23:59:45:565011299,156028
23:59:45:565011473,23:59:45:565153673,142200
23:59:45:565153808,23:59:45:565296004,142196
23:59:45:565296158,23:59:45:565439224,143066
23:59:45:565439379,23:59:45:565582072,142693
23:59:45:565582222,23:59:45:565725509,143287
23:59:45:565725677,23:59:45:565868688,143011
23:59:45:565868847,23:59:45:566012361,143514
23:59:45:566012560,23:59:45:566167943,155383
23:59:45:566168127,23:59:45:566323054,154927
23:59:45:566323215,23:59:45:566464550,141335
23:59:45:566464706,23:59:45:566609195,144489
23:59:45:566609342,23:59:45:566753599,144257
23:59:45:566753783,23:59:45:566908981,155198
23:59:45:566909112,23:59:45:567051432,142320
23:59:45:567051562,23:59:45:567194503,142941
23:59:45:567194668,23:59:45:567338505,143837
23:59:45:567338665,23:59:45:567482598,143933
23:59:45:567482750,23:59:45:567683235,200485
23:59:45:567683428,23:59:45:567831358,147930
23:59:45:567831505,23:59:45:567975519,144014
23:59:45:567975690,23:59:45:568130206,154516
23:59:45:568130367,23:59:45:568273434,143067
23:59:45:568273592,23:59:45:568416315,142723
