Start - HH:MM:SS:NANOSECONDS,     End - HH:MM:SS:NANOSECONDS,     Difference in NANOSECONDS
23:47:30:595244660,     23:47:30:595397460,     152800
23:47:30:595397641,     23:47:30:595550567,     152926
23:47:30:595550739,     23:47:30:595703658,     152919
23:47:30:595703837,     23:47:30:595856651,     152814
23:47:30:595856832,     23:47:30:596009769,     152937
23:47:30:596009954,     23:47:30:596162683,     152729
23:47:30:596162858,     23:47:30:596315655,     152797
23:47:30:596315836,     23:47:30:596468482,     152646
23:47:30:596468663,     23:47:30:596618357,     149694
23:47:30:596618537,     23:47:30:596762594,     144057
23:47:30:596762797,     23:47:30:596910714,     147917
23:47:30:596910896,     23:47:30:597059563,     148667
23:47:30:597059739,     23:47:30:597202117,     142378
23:47:30:597202312,     23:47:30:597350541,     148229
23:47:30:597350722,     23:47:30:597503771,     153049
23:47:30:597503951,     23:47:30:597656698,     152747
23:47:30:597656887,     23:47:30:597809856,     152969
23:47:30:597810042,     23:47:30:597962443,     152401
23:47:30:597962615,     23:47:30:598115469,     152854
23:47:30:598115648,     23:47:30:598268447,     152799
23:47:30:598268633,     23:47:30:598422151,     153518
23:47:30:598422335,     23:47:30:598574556,     152221
23:47:30:598574730,     23:47:30:598727636,     152906
23:47:30:598727834,     23:47:30:598880629,     152795
23:47:30:598880813,     23:47:30:599033812,     152999
23:47:30:599033992,     23:47:30:599185944,     151952
23:47:30:599186123,     23:47:30:599339554,     153431
23:47:30:599339736,     23:47:30:599492760,     153024
23:47:30:599492933,     23:47:30:599646086,     153153
23:47:30:599646273,     23:47:30:599798483,     152210
23:47:30:599798664,     23:47:30:599951492,     152828
23:47:30:599951676,     23:47:30:600104638,     152962
23:47:30:600104829,     23:47:30:600257829,     153000
23:47:30:600258011,     23:47:30:600410371,     152360
23:47:30:600410550,     23:47:30:600563819,     153269
23:47:30:600563994,     23:47:30:600718494,     154500
23:47:30:600718771,     23:47:30:600878642,     159871
23:47:30:600878830,     23:47:30:601031838,     153008
23:47:30:601032034,     23:47:30:601184741,     152707
23:47:30:601184930,     23:47:30:601337478,     152548
23:47:30:601337659,     23:47:30:601490849,     153190
23:47:30:601491046,     23:47:30:601643901,     152855
23:47:30:601644102,     23:47:30:601796471,     152369
23:47:30:601796651,     23:47:30:601949581,     152930
23:47:30:601949767,     23:47:30:602102657,     152890
23:47:30:602102846,     23:47:30:602255479,     152633
23:47:30:602255661,     23:47:30:602417444,     161783
23:47:30:602417635,     23:47:30:602570295,     152660
23:47:30:602570475,     23:47:30:602724079,     153604
23:47:30:602724268,     23:47:30:602876483,     152215
23:47:30:602876664,     23:47:30:603029347,     152683
23:47:30:603029521,     23:47:30:603182539,     153018
23:47:30:603182718,     23:47:30:603335660,     152942
23:47:30:603335848,     23:47:30:603488253,     152405
23:47:30:603488429,     23:47:30:603641689,     153260
23:47:30:603641890,     23:47:30:603794643,     152753
23:47:30:603794824,     23:47:30:603948266,     153442
23:47:30:603948456,     23:47:30:604100440,     151984
23:47:30:604100620,     23:47:30:604253311,     152691
23:47:30:604253484,     23:47:30:604403073,     149589
23:47:30:604403276,     23:47:30:604546163,     142887
23:47:30:604546339,     23:47:30:604694466,     148127
23:47:30:604694674,     23:47:30:604845999,     151325
23:47:30:604846195,     23:47:30:604988536,     142341
23:47:30:604988724,     23:47:30:605135745,     147021
23:47:30:605135925,     23:47:30:605288443,     152518
23:47:30:605288620,     23:47:30:605440348,     151728
23:47:30:605440529,     23:47:30:605612503,     171974
23:47:30:605612685,     23:47:30:605775090,     162405
23:47:30:605775305,     23:47:30:605937339,     162034
23:47:30:605937584,     23:47:30:606098796,     161212
23:47:30:606098980,     23:47:30:606251555,     152575
23:47:30:606251740,     23:47:30:606404664,     152924
23:47:30:606404880,     23:47:30:606557353,     152473
23:47:30:606557521,     23:47:30:606711192,     153671
23:47:30:606711394,     23:47:30:606863395,     152001
23:47:30:606863578,     23:47:30:607016727,     153149
23:47:30:607016903,     23:47:30:607169640,     152737
23:47:30:607169808,     23:47:30:607322220,     152412
23:47:30:607322397,     23:47:30:607475392,     152995
23:47:30:607475561,     23:47:30:607632347,     156786
23:47:30:607632564,     23:47:30:607790635,     158071
23:47:30:607790834,     23:47:30:607943603,     152769
23:47:30:607943782,     23:47:30:608096740,     152958
23:47:30:608096927,     23:47:30:608259038,     162111
23:47:30:608259235,     23:47:30:608420411,     161176
23:47:30:608420590,     23:47:30:608573330,     152740
23:47:30:608573510,     23:47:30:608726691,     153181
23:47:30:608726881,     23:47:30:608879759,     152878
23:47:30:608879955,     23:47:30:609032312,     152357
23:47:30:609032498,     23:47:30:609185477,     152979
23:47:30:609185670,     23:47:30:609338548,     152878
23:47:30:609338738,     23:47:30:609491914,     153176
23:47:30:609492111,     23:47:30:609644523,     152412
23:47:30:609644724,     23:47:30:609795930,     151206
23:47:30:609796113,     23:47:30:609950401,     154288
23:47:30:609950594,     23:47:30:610103863,     153269
23:47:30:610104081,     23:47:30:610256379,     152298
23:47:30:610256578,     23:47:30:610409464,     152886
23:47:30:610409645,     23:47:30:610562654,     153009
23:47:30:610562838,     23:47:30:610716114,     153276
23:47:30:610716350,     23:47:30:610868442,     152092
23:47:30:610868629,     23:47:30:611021414,     152785
23:47:30:611021599,     23:47:30:611174335,     152736
23:47:30:611174520,     23:47:30:611327807,     153287
23:47:30:611327993,     23:47:30:611480564,     152571
23:47:30:611480755,     23:47:30:611633433,     152678
23:47:30:611633660,     23:47:30:611786810,     153150
23:47:30:611787003,     23:47:30:611943538,     156535
23:47:30:611943733,     23:47:30:612091650,     147917
23:47:30:612091840,     23:47:30:612254379,     162539
23:47:30:612254566,     23:47:30:612407435,     152869
23:47:30:612407620,     23:47:30:612560780,     153160
23:47:30:612560968,     23:47:30:612713792,     152824
23:47:30:612714003,     23:47:30:612866272,     152269
23:47:30:612866451,     23:47:30:613017906,     151455
23:47:30:613018086,     23:47:30:613172761,     154675
23:47:30:613172947,     23:47:30:613325831,     152884
23:47:30:613326010,     23:47:30:613478888,     152878
23:47:30:613479074,     23:47:30:613632140,     153066
23:47:30:613632356,     23:47:30:613785091,     152735
23:47:30:613785303,     23:47:30:613938204,     152901
23:47:30:613938383,     23:47:30:614090932,     152549
23:47:30:614091115,     23:47:30:614243848,     152733
23:47:30:614244030,     23:47:30:614397245,     153215
23:47:30:614397438,     23:47:30:614549733,     152295
23:47:30:614549919,     23:47:30:614702093,     152174
23:47:30:614702322,     23:47:30:614856006,     153684
23:47:30:614856200,     23:47:30:615009384,     153184
23:47:30:615009569,     23:47:30:615161972,     152403
23:47:30:615162151,     23:47:30:615314945,     152794
23:47:30:615315120,     23:47:30:615467922,     152802
23:47:30:615468112,     23:47:30:615621358,     153246
23:47:30:615621540,     23:47:30:615785043,     163503
23:47:30:615785309,     23:47:30:615945002,     159693
23:47:30:615945180,     23:47:30:616098317,     153137
23:47:30:616098492,     23:47:30:616260282,     161790
23:47:30:616260433,     23:47:30:616412932,     152499
23:47:30:616413055,     23:47:30:616566216,     153161
23:47:30:616566398,     23:47:30:616719179,     152781
23:47:30:616719323,     23:47:30:616872083,     152760
23:47:30:616872216,     23:47:30:617024884,     152668
23:47:30:617025055,     23:47:30:617178098,     153043
23:47:30:617178273,     23:47:30:617330834,     152561
23:47:30:617330959,     23:47:30:617484241,     153282
23:47:30:617484438,     23:47:30:617637287,     152849
23:47:30:617637499,     23:47:30:617789536,     152037
23:47:30:617789666,     23:47:30:617942378,     152712
23:47:30:617942507,     23:47:30:618095780,     153273
23:47:30:618095977,     23:47:30:618248461,     152484
23:47:30:618248583,     23:47:30:618400343,     151760
23:47:30:618400466,     23:47:30:618554259,     153793
23:47:30:618554450,     23:47:30:618708192,     153742
23:47:30:618708435,     23:47:30:618860652,     152217
23:47:30:618860788,     23:47:30:619009830,     149042
23:47:30:619010001,     23:47:30:619153023,     143022
23:47:30:619153152,     23:47:30:619297419,     144267
23:47:30:619297624,     23:47:30:619445571,     147947
23:47:30:619445699,     23:47:30:619607266,     161567
23:47:30:619607391,     23:47:30:619760665,     153274
23:47:30:619760877,     23:47:30:619913676,     152799
23:47:30:619913820,     23:47:30:620066414,     152594
23:47:30:620066584,     23:47:30:620237192,     170608
23:47:30:620237374,     23:47:30:620399376,     162002
23:47:30:620399492,     23:47:30:620552863,     153371
23:47:30:620553001,     23:47:30:620705481,     152480
23:47:30:620705686,     23:47:30:620858465,     152779
23:47:30:620858600,     23:47:30:621011376,     152776
23:47:30:621011501,     23:47:30:621164623,     153122
23:47:30:621164830,     23:47:30:621317338,     152508
23:47:30:621317458,     23:47:30:621470334,     152876
23:47:30:621470520,     23:47:30:621625509,     154989
23:47:30:621625755,     23:47:30:621787124,     161369
23:47:30:621787377,     23:47:30:621947459,     160082
23:47:30:621947637,     23:47:30:622100219,     152582
23:47:30:622100343,     23:47:30:622253432,     153089
23:47:30:622253605,     23:47:30:622406583,     152978
23:47:30:622406788,     23:47:30:622559278,     152490
23:47:30:622559406,     23:47:30:622713091,     153685
23:47:30:622713325,     23:47:30:622865336,     152011
23:47:30:622865509,     23:47:30:623018763,     153254
23:47:30:623018889,     23:47:30:623171314,     152425
23:47:30:623171443,     23:47:30:623324157,     152714
23:47:30:623324337,     23:47:30:623477242,     152905
23:47:30:623477368,     23:47:30:623630536,     153168
23:47:30:623630750,     23:47:30:623783311,     152561
23:47:30:623783441,     23:47:30:623936309,     152868
23:47:30:623936488,     23:47:30:624089469,     152981
23:47:30:624089648,     23:47:30:624242571,     152923
23:47:30:624242697,     23:47:30:624395309,     152612
23:47:30:624395430,     23:47:30:624548169,     152739
23:47:30:624548355,     23:47:30:624701583,     153228
23:47:30:624701802,     23:47:30:624854614,     152812
23:47:30:624854754,     23:47:30:625007372,     152618
23:47:30:625007493,     23:47:30:625160440,     152947
23:47:30:625160624,     23:47:30:625313178,     152554
23:47:30:625313361,     23:47:30:625466410,     153049
23:47:30:625466539,     23:47:30:625619266,     152727
23:47:30:625619449,     23:47:30:625772582,     153133
23:47:30:625772805,     23:47:30:625925196,     152391
23:47:30:625925325,     23:47:30:626078880,     153555
23:47:30:626079018,     23:47:30:626231400,     152382
23:47:30:626231585,     23:47:30:626384265,     152680
23:47:30:626384389,     23:47:30:626537351,     152962
23:47:30:626537475,     23:47:30:626691063,     153588
23:47:30:626691293,     23:47:30:626840440,     149147
23:47:30:626840575,     23:47:30:626987281,     146706
23:47:30:626987408,     23:47:30:627142786,     155378
23:47:30:627142976,     23:47:30:627290961,     147985
23:47:30:627291089,     23:47:30:627433960,     142871
23:47:30:627434088,     23:47:30:627581302,     147214
23:47:30:627581482,     23:47:30:627734579,     153097
23:47:30:627734713,     23:47:30:627887713,     153000
23:47:30:627887899,     23:47:30:628040144,     152245
23:47:30:628040273,     23:47:30:628193245,     152972
23:47:30:628193376,     23:47:30:628355706,     162330
23:47:30:628355881,     23:47:30:628508564,     152683
23:47:30:628508688,     23:47:30:628661680,     152992
23:47:30:628661838,     23:47:30:628814306,     152468
23:47:30:628814484,     23:47:30:628967357,     152873
23:47:30:628967535,     23:47:30:629120613,     153078
23:47:30:629120745,     23:47:30:629273311,     152566
23:47:30:629273495,     23:47:30:629426601,     153106
23:47:30:629426783,     23:47:30:629579442,     152659
23:47:30:629579644,     23:47:30:629732605,     152961
23:47:30:629732754,     23:47:30:629885401,     152647
23:47:30:629885585,     23:47:30:630037459,     151874
23:47:30:630037644,     23:47:30:630191216,     153572
23:47:30:630191347,     23:47:30:630344410,     153063
23:47:30:630344548,     23:47:30:630497643,     153095
23:47:30:630497835,     23:47:30:630650505,     152670
23:47:30:630650684,     23:47:30:630803390,     152706
23:47:30:630803576,     23:47:30:630956589,     153013
23:47:30:630956775,     23:47:30:631109246,     152471
23:47:30:631109389,     23:47:30:631262127,     152738
23:47:30:631262260,     23:47:30:631424211,     161951
23:47:30:631424390,     23:47:30:631577934,     153544
23:47:30:631578067,     23:47:30:631730466,     152399
23:47:30:631730633,     23:47:30:631883094,     152461
23:47:30:631883232,     23:47:30:632036359,     153127
23:47:30:632036539,     23:47:30:632189671,     153132
23:47:30:632189855,     23:47:30:632351081,     161226
23:47:30:632351208,     23:47:30:632503329,     152121
23:47:30:632503460,     23:47:30:632657864,     154404
23:47:30:632658074,     23:47:30:632810455,     152381
23:47:30:632810592,     23:47:30:632963316,     152724
23:47:30:632963492,     23:47:30:633116341,     152849
23:47:30:633116518,     23:47:30:633269313,     152795
23:47:30:633269444,     23:47:30:633422723,     153279
23:47:30:633422860,     23:47:30:633575666,     152806
23:47:30:633575849,     23:47:30:633730080,     154231
23:47:30:633730362,     23:47:30:633899783,     169421
23:47:30:633899913,     23:47:30:634049763,     149850
23:47:30:634049948,     23:47:30:634196239,     146291
23:47:30:634196428,     23:47:30:634345507,     149079
23:47:30:634345688,     23:47:30:634490456,     144768
23:47:30:634490637,     23:47:30:634638873,     148236
23:47:30:634639114,     23:47:30:634817448,     178334
23:47:30:634817625,     23:47:30:634970281,     152656
23:47:30:634970462,     23:47:30:635123202,     152740
23:47:30:635123367,     23:47:30:635276413,     153046
23:47:30:635276599,     23:47:30:635427709,     151110
23:47:30:635427883,     23:47:30:635573162,     145279
23:47:30:635573339,     23:47:30:635726332,     152993
23:47:30:635726539,     23:47:30:635879516,     152977
23:47:30:635879695,     23:47:30:636032402,     152707
23:47:30:636032566,     23:47:30:636185084,     152518
23:47:30:636185258,     23:47:30:636347266,     162008
23:47:30:636347445,     23:47:30:636500526,     153081
23:47:30:636500702,     23:47:30:636652731,     152029
23:47:30:636652941,     23:47:30:636806381,     153440
23:47:30:636806543,     23:47:30:636959278,     152735
23:47:30:636959456,     23:47:30:637112537,     153081
23:47:30:637112713,     23:47:30:637265120,     152407
23:47:30:637265293,     23:47:30:637416502,     151209
23:47:30:637416670,     23:47:30:637562374,     145704
23:47:30:637562543,     23:47:30:637715718,     153175
23:47:30:637715926,     23:47:30:637868170,     152244
23:47:30:637868338,     23:47:30:638021129,     152791
23:47:30:638021301,     23:47:30:638174264,     152963
23:47:30:638174433,     23:47:30:638327563,     153130
23:47:30:638327746,     23:47:30:638480184,     152438
23:47:30:638480359,     23:47:30:638633374,     153015
23:47:30:638633598,     23:47:30:638785891,     152293
23:47:30:638786079,     23:47:30:638938525,     152446
23:47:30:638938707,     23:47:30:639092162,     153455
23:47:30:639092338,     23:47:30:639244897,     152559
23:47:30:639245062,     23:47:30:639398374,     153312
23:47:30:639398551,     23:47:30:639551451,     152900
23:47:30:639551637,     23:47:30:639706170,     154533
23:47:30:639706442,     23:47:30:639866562,     160120
23:47:30:639866742,     23:47:30:640019261,     152519
23:47:30:640019436,     23:47:30:640172519,     153083
23:47:30:640172654,     23:47:30:640334276,     161622
23:47:30:640334395,     23:47:30:640487451,     153056
23:47:30:640487627,     23:47:30:640640403,     152776
23:47:30:640640612,     23:47:30:640793469,     152857
23:47:30:640793606,     23:47:30:640946001,     152395
23:47:30:640946126,     23:47:30:641099150,     153024
23:47:30:641099320,     23:47:30:641252257,     152937
23:47:30:641252424,     23:47:30:641402388,     149964
23:47:30:641402510,     23:47:30:641548367,     145857
23:47:30:641548540,     23:47:30:641699021,     150481
23:47:30:641699229,     23:47:30:641846355,     147126
23:47:30:641846480,     23:47:30:641999381,     152901
23:47:30:641999549,     23:47:30:642152124,     152575
23:47:30:642152301,     23:47:30:642305127,     152826
23:47:30:642305255,     23:47:30:642458217,     152962
23:47:30:642458360,     23:47:30:642611258,     152898
23:47:30:642611453,     23:47:30:642764682,     153229
23:47:30:642764921,     23:47:30:642917169,     152248
23:47:30:642917294,     23:47:30:643070540,     153246
23:47:30:643070720,     23:47:30:643223480,     152760
23:47:30:643223658,     23:47:30:643376183,     152525
23:47:30:643376359,     23:47:30:643528985,     152626
23:47:30:643529111,     23:47:30:643682499,     153388
23:47:30:643682718,     23:47:30:643835787,     153069
23:47:30:643835968,     23:47:30:643988013,     152045
23:47:30:643988140,     23:47:30:644140186,     152046
23:47:30:644140318,     23:47:30:644303276,     162958
23:47:30:644303460,     23:47:30:644456319,     152859
23:47:30:644456450,     23:47:30:644609025,     152575
23:47:30:644609165,     23:47:30:644762351,     153186
23:47:30:644762584,     23:47:30:644915358,     152774
23:47:30:644915498,     23:47:30:645068504,     153006
23:47:30:645068685,     23:47:30:645221655,     152970
23:47:30:645221836,     23:47:30:645374611,     152775
23:47:30:645374740,     23:47:30:645527680,     152940
23:47:30:645527814,     23:47:30:645680592,     152778
23:47:30:645681095,     23:47:30:645833132,     152037
23:47:30:645833266,     23:47:30:645986379,     153113
23:47:30:645986503,     23:47:30:646139663,     153160
23:47:30:646139833,     23:47:30:646293010,     153177
23:47:30:646293180,     23:47:30:646445733,     152553
23:47:30:646445913,     23:47:30:646598290,     152377
23:47:30:646598410,     23:47:30:646752922,     154512
23:47:30:646753193,     23:47:30:646913691,     160498
23:47:30:646913873,     23:47:30:647066112,     152239
23:47:30:647066246,     23:47:30:647219407,     153161
23:47:30:647219599,     23:47:30:647372270,     152671
23:47:30:647372456,     23:47:30:647525398,     152942
23:47:30:647525527,     23:47:30:647678234,     152707
23:47:30:647678379,     23:47:30:647831073,     152694
23:47:30:647831256,     23:47:30:647984062,     152806
23:47:30:647984186,     23:47:30:648137377,     153191
23:47:30:648137499,     23:47:30:648299461,     161962
23:47:30:648299634,     23:47:30:648452003,     152369
23:47:30:648452176,     23:47:30:648605219,     153043
23:47:30:648605396,     23:47:30:648758473,     153077
23:47:30:648758623,     23:47:30:648911664,     153041
23:47:30:648911844,     23:47:30:649063858,     152014
23:47:30:649064034,     23:47:30:649213736,     149702
23:47:30:649213852,     23:47:30:649358286,     144434
23:47:30:649358463,     23:47:30:649501836,     143373
23:47:30:649502009,     23:47:30:649649575,     147566
23:47:30:649649778,     23:47:30:649802251,     152473
23:47:30:649802376,     23:47:30:649955292,     152916
23:47:30:649955474,     23:47:30:650108123,     152649
23:47:30:650108294,     23:47:30:650261091,     152797
23:47:30:650261212,     23:47:30:650414183,     152971
23:47:30:650414311,     23:47:30:650567442,     153131
23:47:30:650567623,     23:47:30:650720607,     152984
23:47:30:650720795,     23:47:30:650872808,     152013
23:47:30:650872928,     23:47:30:651026001,     153073
23:47:30:651026175,     23:47:30:651179493,     153318
23:47:30:651179669,     23:47:30:651332124,     152455
23:47:30:651332249,     23:47:30:651485255,     153006
23:47:30:651485426,     23:47:30:651647609,     162183
23:47:30:651647808,     23:47:30:651800254,     152446
23:47:30:651800374,     23:47:30:651953078,     152704
23:47:30:651953195,     23:47:30:652106107,     152912
23:47:30:652106280,     23:47:30:652268088,     161808
23:47:30:652268203,     23:47:30:652421249,     153046
23:47:30:652421369,     23:47:30:652573978,     152609
23:47:30:652574146,     23:47:30:652727613,     153467
23:47:30:652727827,     23:47:30:652880132,     152305
23:47:30:652880253,     23:47:30:653033171,     152918
23:47:30:653033297,     23:47:30:653186153,     152856
23:47:30:653186322,     23:47:30:653339163,     152841
23:47:30:653339337,     23:47:30:653491596,     152259
23:47:30:653491713,     23:47:30:653645832,     154119
23:47:30:653646039,     23:47:30:653798421,     152382
23:47:30:653798605,     23:47:30:653950985,     152380
23:47:30:653951113,     23:47:30:654104162,     153049
23:47:30:654104283,     23:47:30:654257388,     153105
23:47:30:654257557,     23:47:30:654410060,     152503
23:47:30:654410177,     23:47:30:654563042,     152865
23:47:30:654563163,     23:47:30:654716401,     153238
23:47:30:654716620,     23:47:30:654869675,     153055
23:47:30:654869791,     23:47:30:655021747,     151956
23:47:30:655021862,     23:47:30:655174939,     153077
23:47:30:655175117,     23:47:30:655328070,     152953
23:47:30:655328186,     23:47:30:655481434,     153248
23:47:30:655481607,     23:47:30:655634101,     152494
23:47:30:655634247,     23:47:30:655787081,     152834
23:47:30:655787266,     23:47:30:655940118,     152852
23:47:30:655940293,     23:47:30:656093185,     152892
23:47:30:656093311,     23:47:30:656250683,     157372
23:47:30:656250850,     23:47:30:656395760,     144910
23:47:30:656395927,     23:47:30:656539923,     143996
23:47:30:656540040,     23:47:30:656687303,     147263
23:47:30:656687460,     23:47:30:656839877,     152417
23:47:30:656840051,     23:47:30:656993053,     153002
23:47:30:656993174,     23:47:30:657146410,     153236
23:47:30:657146535,     23:47:30:657299241,     152706
23:47:30:657299414,     23:47:30:657452175,     152761
23:47:30:657452344,     23:47:30:657605007,     152663
23:47:30:657605175,     23:47:30:657758137,     152962
23:47:30:657758279,     23:47:30:657911418,     153139
23:47:30:657911597,     23:47:30:658064093,     152496
23:47:30:658064259,     23:47:30:658217200,     152941
23:47:30:658217322,     23:47:30:658370051,     152729
23:47:30:658370174,     23:47:30:658523178,     153004
23:47:30:658523344,     23:47:30:658676339,     152995
23:47:30:658676579,     23:47:30:658828917,     152338
23:47:30:658829043,     23:47:30:658981988,     152945
23:47:30:658982159,     23:47:30:659135371,     153212
23:47:30:659135546,     23:47:30:659288322,     152776
23:47:30:659288496,     23:47:30:659440776,     152280
23:47:30:659440896,     23:47:30:659594097,     153201
23:47:30:659594282,     23:47:30:659747279,     152997
23:47:30:659747454,     23:47:30:659900516,     153062
23:47:30:659900735,     23:47:30:660053314,     152579
23:47:30:660053510,     23:47:30:660206133,     152623
23:47:30:660206305,     23:47:30:660359353,     153048
23:47:30:660359520,     23:47:30:660512221,     152701
23:47:30:660512348,     23:47:30:660664949,     152601
23:47:30:660665073,     23:47:30:660818048,     152975
23:47:30:660818225,     23:47:30:660971201,     152976
23:47:30:660971324,     23:47:30:661123806,     152482
23:47:30:661123926,     23:47:30:661277017,     153091
23:47:30:661277190,     23:47:30:661430120,     152930
23:47:30:661430289,     23:47:30:661583375,     153086
23:47:30:661583494,     23:47:30:661736359,     152865
23:47:30:661736551,     23:47:30:661889118,     152567
23:47:30:661889286,     23:47:30:662041953,     152667
23:47:30:662042072,     23:47:30:662204344,     162272
23:47:30:662204514,     23:47:30:662357049,     152535
23:47:30:662357218,     23:47:30:662510111,     152893
23:47:30:662510235,     23:47:30:662663402,     153167
23:47:30:662663544,     23:47:30:662816325,     152781
23:47:30:662816498,     23:47:30:662968984,     152486
23:47:30:662969103,     23:47:30:663121958,     152855
23:47:30:663122077,     23:47:30:663274935,     152858
23:47:30:663275104,     23:47:30:663423577,     148473
23:47:30:663423709,     23:47:30:663568759,     145050
23:47:30:663568927,     23:47:30:663712277,     143350
23:47:30:663712392,     23:47:30:663857743,     145351
23:47:30:663857934,     23:47:30:664001832,     143898
23:47:30:664002017,     23:47:30:664147845,     145828
23:47:30:664147960,     23:47:30:664310062,     162102
23:47:30:664310235,     23:47:30:664463085,     152850
23:47:30:664463261,     23:47:30:664616199,     152938
23:47:30:664616322,     23:47:30:664767675,     151353
23:47:30:664767790,     23:47:30:664922156,     154366
23:47:30:664922325,     23:47:30:665074983,     152658
23:47:30:665075151,     23:47:30:665228168,     153017
23:47:30:665228304,     23:47:30:665380837,     152533
23:47:30:665380950,     23:47:30:665533997,     153047
23:47:30:665534165,     23:47:30:665687951,     153786
23:47:30:665688118,     23:47:30:665840220,     152102
23:47:30:665840369,     23:47:30:665993314,     152945
23:47:30:665993486,     23:47:30:666146066,     152580
23:47:30:666146237,     23:47:30:666298876,     152639
23:47:30:666298993,     23:47:30:666452062,     153069
23:47:30:666452262,     23:47:30:666604992,     152730
23:47:30:666605158,     23:47:30:666758091,     152933
23:47:30:666758204,     23:47:30:666911019,     152815
23:47:30:666911151,     23:47:30:667064389,     153238
23:47:30:667064574,     23:47:30:667216764,     152190
23:47:30:667216882,     23:47:30:667369970,     153088
23:47:30:667370152,     23:47:30:667522783,     152631
23:47:30:667522914,     23:47:30:667676607,     153693
23:47:30:667676826,     23:47:30:667829029,     152203
23:47:30:667829204,     23:47:30:667981580,     152376
23:47:30:667981701,     23:47:30:668135387,     153686
23:47:30:668135551,     23:47:30:668288256,     152705
23:47:30:668288458,     23:47:30:668441050,     152592
23:47:30:668441168,     23:47:30:668593970,     152802
23:47:30:668594087,     23:47:30:668747584,     153497
23:47:30:668747731,     23:47:30:668900639,     152908
23:47:30:668900797,     23:47:30:669053338,     152541
23:47:30:669053531,     23:47:30:669205920,     152389
23:47:30:669206057,     23:47:30:669359272,     153215
23:47:30:669359454,     23:47:30:669512788,     153334
23:47:30:669512985,     23:47:30:669665011,     152026
23:47:30:669665134,     23:47:30:669818051,     152917
23:47:30:669818229,     23:47:30:669970203,     151974
23:47:30:669970382,     23:47:30:670124146,     153764
23:47:30:670124282,     23:47:30:670277107,     152825
23:47:30:670277280,     23:47:30:670430279,     152999
23:47:30:670430443,     23:47:30:670583059,     152616
23:47:30:670583185,     23:47:30:670736372,     153187
23:47:30:670736513,     23:47:30:670889977,     153464
23:47:30:670890157,     23:47:30:671038722,     148565
23:47:30:671038839,     23:47:30:671187599,     148760
23:47:30:671187718,     23:47:30:671339317,     151599
23:47:30:671339511,     23:47:30:671492240,     152729
23:47:30:671492367,     23:47:30:671645282,     152915
23:47:30:671645413,     23:47:30:671798029,     152616
23:47:30:671798151,     23:47:30:671951315,     153164
23:47:30:671951505,     23:47:30:672112992,     161487
23:47:30:672113164,     23:47:30:672265807,     152643
23:47:30:672265925,     23:47:30:672418988,     153063
23:47:30:672419170,     23:47:30:672572283,     153113
23:47:30:672572489,     23:47:30:672725322,     152833
23:47:30:672725436,     23:47:30:672878288,     152852
23:47:30:672878450,     23:47:30:673030926,     152476
23:47:30:673031116,     23:47:30:673184047,     152931
23:47:30:673184176,     23:47:30:673336971,     152795
23:47:30:673337091,     23:47:30:673489832,     152741
23:47:30:673490001,     23:47:30:673643255,     153254
23:47:30:673643448,     23:47:30:673796529,     153081
23:47:30:673796672,     23:47:30:673948824,     152152
23:47:30:673948950,     23:47:30:674102004,     153054
23:47:30:674102178,     23:47:30:674255086,     152908
23:47:30:674255250,     23:47:30:674408394,     153144
23:47:30:674408531,     23:47:30:674561314,     152783
23:47:30:674561489,     23:47:30:674714154,     152665
23:47:30:674714330,     23:47:30:674867064,     152734
23:47:30:674867193,     23:47:30:675020269,     153076
23:47:30:675020460,     23:47:30:675172039,     151579
23:47:30:675172209,     23:47:30:675325910,     153701
23:47:30:675326033,     23:47:30:675478881,     152848
23:47:30:675478995,     23:47:30:675632412,     153417
23:47:30:675632621,     23:47:30:675784920,     152299
23:47:30:675785038,     23:47:30:675938133,     153095
23:47:30:675938257,     23:47:30:676091237,     152980
23:47:30:676091420,     23:47:30:676244556,     153136
23:47:30:676244745,     23:47:30:676397032,     152287
23:47:30:676397199,     23:47:30:676548193,     150994
23:47:30:676548310,     23:47:30:676693973,     145663
23:47:30:676694169,     23:47:30:676847275,     153106
23:47:30:676847486,     23:47:30:676999764,     152278
23:47:30:676999881,     23:47:30:677153223,     153342
23:47:30:677153389,     23:47:30:677305975,     152586
23:47:30:677306141,     23:47:30:677459257,     153116
23:47:30:677459389,     23:47:30:677612002,     152613
23:47:30:677612123,     23:47:30:677764959,     152836
23:47:30:677765128,     23:47:30:677917966,     152838
23:47:30:677918092,     23:47:30:678071198,     153106
23:47:30:678071346,     23:47:30:678224056,     152710
23:47:30:678224233,     23:47:30:678376068,     151835
23:47:30:678376196,     23:47:30:678521157,     144961
23:47:30:678521333,     23:47:30:678674400,     153067
23:47:30:678674610,     23:47:30:678823558,     148948
23:47:30:678823753,     23:47:30:678967811,     144058
23:47:30:678967983,     23:47:30:679114977,     146994
23:47:30:679115094,     23:47:30:679268509,     153415
23:47:30:679268713,     23:47:30:679421033,     152320
23:47:30:679421205,     23:47:30:679573997,     152792
23:47:30:679574127,     23:47:30:679727009,     152882
23:47:30:679727132,     23:47:30:679880172,     153040
23:47:30:679880377,     23:47:30:680032964,     152587
23:47:30:680033089,     23:47:30:680185877,     152788
23:47:30:680186007,     23:47:30:680348112,     162105
23:47:30:680348296,     23:47:30:680501231,     152935
