Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
00:00:20:300630948,00:00:20:300784628,153680
00:00:20:300784781,00:00:20:300926769,141988
00:00:20:300926931,00:00:20:301069924,142993
00:00:20:301070071,00:00:20:301212885,142814
00:00:20:301213034,00:00:20:301356250,143216
00:00:20:301356411,00:00:20:301498590,142179
00:00:20:301498727,00:00:20:301642365,143638
00:00:20:301642549,00:00:20:301785028,142479
00:00:20:301785177,00:00:20:301928253,143076
00:00:20:301928426,00:00:20:302071153,142727
00:00:20:302071303,00:00:20:302213946,142643
00:00:20:302214094,00:00:20:302357240,143146
00:00:20:302357388,00:00:20:302499906,142518
00:00:20:302500054,00:00:20:302643289,143235
00:00:20:302643451,00:00:20:302785854,142403
00:00:20:302786002,00:00:20:302928968,142966
00:00:20:302929127,00:00:20:303071958,142831
00:00:20:303072105,00:00:20:303214900,142795
00:00:20:303215049,00:00:20:303357898,142849
00:00:20:303358047,00:00:20:303500875,142828
00:00:20:303501017,00:00:20:303644563,143546
00:00:20:303644720,00:00:20:303786724,142004
00:00:20:303786867,00:00:20:303929907,143040
00:00:20:303930051,00:00:20:304072843,142792
00:00:20:304072985,00:00:20:304216328,143343
00:00:20:304216476,00:00:20:304358558,142082
00:00:20:304358703,00:00:20:304501704,143001
00:00:20:304501850,00:00:20:304645321,143471
00:00:20:304645482,00:00:20:304788623,143141
00:00:20:304788828,00:00:20:304944080,155252
00:00:20:304944252,00:00:20:305086839,142587
00:00:20:305087004,00:00:20:305230174,143170
00:00:20:305230331,00:00:20:305372871,142540
00:00:20:305373024,00:00:20:305517434,144410
00:00:20:305517574,00:00:20:305659619,142045
00:00:20:305659837,00:00:20:305815049,155212
00:00:20:305815212,00:00:20:305958516,143304
00:00:20:305958673,00:00:20:306100763,142090
00:00:20:306100927,00:00:20:306243708,142781
00:00:20:306243871,00:00:20:306386529,142658
00:00:20:306386690,00:00:20:306529820,143130
00:00:20:306529977,00:00:20:306673516,143539
00:00:20:306673687,00:00:20:306828592,154905
00:00:20:306828748,00:00:20:306972020,143272
00:00:20:306972210,00:00:20:307114532,142322
00:00:20:307114699,00:00:20:307257512,142813
00:00:20:307257668,00:00:20:307400494,142826
00:00:20:307400641,00:00:20:307544868,144227
00:00:20:307545038,00:00:20:307687720,142682
00:00:20:307687889,00:00:20:307829903,142014
00:00:20:307830070,00:00:20:307972796,142726
00:00:20:307972952,00:00:20:308116033,143081
00:00:20:308116183,00:00:20:308259071,142888
00:00:20:308259228,00:00:20:308401794,142566
00:00:20:308401951,00:00:20:308544542,142591
00:00:20:308544693,00:00:20:308687959,143266
00:00:20:308688134,00:00:20:308831006,142872
00:00:20:308831178,00:00:20:308986946,155768
00:00:20:308987097,00:00:20:309130026,142929
00:00:20:309130170,00:00:20:309272820,142650
00:00:20:309272973,00:00:20:309415930,142957
00:00:20:309416078,00:00:20:309558456,142378
00:00:20:309558602,00:00:20:309702741,144139
00:00:20:309702940,00:00:20:309858027,155087
00:00:20:309858187,00:00:20:310000819,142632
00:00:20:310000994,00:00:20:310144468,143474
00:00:20:310144622,00:00:20:310299999,155377
00:00:20:310300153,00:00:20:310443097,142944
00:00:20:310443251,00:00:20:310586427,143176
00:00:20:310586587,00:00:20:310729491,142904
00:00:20:310729681,00:00:20:310872628,142947
00:00:20:310872778,00:00:20:311015544,142766
00:00:20:311015708,00:00:20:311171222,155514
00:00:20:311171384,00:00:20:311314064,142680
00:00:20:311314225,00:00:20:311456971,142746
00:00:20:311457141,00:00:20:311600024,142883
00:00:20:311600175,00:00:20:311743309,143134
00:00:20:311743433,00:00:20:311885903,142470
00:00:20:311886028,00:00:20:312028787,142759
00:00:20:312028898,00:00:20:312171611,142713
00:00:20:312171772,00:00:20:312314669,142897
00:00:20:312314826,00:00:20:312469486,154660
00:00:20:312469652,00:00:20:312613631,143979
00:00:20:312613788,00:00:20:312757085,143297
00:00:20:312757254,00:00:20:312900411,143157
00:00:20:312900565,00:00:20:313042942,142377
00:00:20:313043106,00:00:20:313185552,142446
00:00:20:313185712,00:00:20:313328434,142722
00:00:20:313328595,00:00:20:313471842,143247
00:00:20:313472003,00:00:20:313614431,142428
00:00:20:313614591,00:00:20:313758318,143727
00:00:20:313758520,00:00:20:313914107,155587
00:00:20:313914287,00:00:20:314070060,155773
00:00:20:314070215,00:00:20:314212467,142252
00:00:20:314212622,00:00:20:314355640,143018
00:00:20:314355787,00:00:20:314498102,142315
00:00:20:314498254,00:00:20:314642803,144549
00:00:20:314643001,00:00:20:314798585,155584
00:00:20:314798759,00:00:20:314940999,142240
00:00:20:314941157,00:00:20:315083700,142543
00:00:20:315083856,00:00:20:315226955,143099
00:00:20:315227105,00:00:20:315369305,142200
00:00:20:315369458,00:00:20:315512420,142962
00:00:20:315512578,00:00:20:315656273,143695
00:00:20:315656433,00:00:20:315812386,155953
00:00:20:315812567,00:00:20:315954443,141876
00:00:20:315954596,00:00:20:316098003,143407
00:00:20:316098157,00:00:20:316253537,155380
00:00:20:316253687,00:00:20:316396634,142947
00:00:20:316396787,00:00:20:316539396,142609
00:00:20:316539538,00:00:20:316682900,143362
00:00:20:316683063,00:00:20:316825691,142628
00:00:20:316825852,00:00:20:316968705,142853
00:00:20:316968855,00:00:20:317111624,142769
00:00:20:317111778,00:00:20:317254546,142768
00:00:20:317254696,00:00:20:317397608,142912
00:00:20:317397759,00:00:20:317540668,142909
00:00:20:317540827,00:00:20:317684158,143331
00:00:20:317684326,00:00:20:317826407,142081
00:00:20:317826570,00:00:20:317969291,142721
00:00:20:317969447,00:00:20:318112965,143518
00:00:20:318113116,00:00:20:318255283,142167
00:00:20:318255437,00:00:20:318398445,143008
00:00:20:318398605,00:00:20:318541410,142805
00:00:20:318541571,00:00:20:318686012,144441
00:00:20:318686186,00:00:20:318840522,154336
00:00:20:318840683,00:00:20:318983269,142586
00:00:20:318983421,00:00:20:319126470,143049
00:00:20:319126625,00:00:20:319270023,143398
00:00:20:319270176,00:00:20:319438988,168812
00:00:20:319439138,00:00:20:319606129,166991
00:00:20:319606283,00:00:20:319750657,144374
00:00:20:319750833,00:00:20:319893747,142914
00:00:20:319893906,00:00:20:320036361,142455
00:00:20:320036516,00:00:20:320179421,142905
00:00:20:320179575,00:00:20:320322752,143177
00:00:20:320322906,00:00:20:320478732,155826
00:00:20:320478886,00:00:20:320634744,155858
00:00:20:320634909,00:00:20:320777485,142576
00:00:20:320777637,00:00:20:320919613,141976
00:00:20:320919775,00:00:20:321063574,143799
00:00:20:321063730,00:00:20:321206373,142643
00:00:20:321206532,00:00:20:321351159,144627
00:00:20:321351311,00:00:20:321492472,141161
00:00:20:321492631,00:00:20:321635940,143309
00:00:20:321636107,00:00:20:321778407,142300
00:00:20:321778567,00:00:20:321921415,142848
00:00:20:321921559,00:00:20:322064478,142919
00:00:20:322064622,00:00:20:322207996,143374
00:00:20:322208156,00:00:20:322350640,142484
00:00:20:322350791,00:00:20:322493325,142534
00:00:20:322493477,00:00:20:322636631,143154
00:00:20:322636812,00:00:20:322780194,143382
00:00:20:322780395,00:00:20:322922512,142117
00:00:20:322922687,00:00:20:323079089,156402
00:00:20:323079251,00:00:20:323221613,142362
00:00:20:323221767,00:00:20:323364987,143220
00:00:20:323365139,00:00:20:323507348,142209
00:00:20:323507504,00:00:20:323651193,143689
00:00:20:323651401,00:00:20:323806344,154943
00:00:20:323806496,00:00:20:323949608,143112
00:00:20:323949766,00:00:20:324092319,142553
00:00:20:324092471,00:00:20:324233869,141398
00:00:20:324234014,00:00:20:324377531,143517
00:00:20:324377684,00:00:20:324521882,144198
00:00:20:324522027,00:00:20:324664695,142668
00:00:20:324664855,00:00:20:324807393,142538
00:00:20:324807548,00:00:20:324950369,142821
00:00:20:324950532,00:00:20:325093693,143161
00:00:20:325093846,00:00:20:325249369,155523
00:00:20:325249529,00:00:20:325392395,142866
00:00:20:325392548,00:00:20:325535613,143065
00:00:20:325539140,00:00:20:325692559,153419
00:00:20:325692764,00:00:20:325847433,154669
00:00:20:325847597,00:00:20:325990402,142805
00:00:20:325990548,00:00:20:326134974,144426
00:00:20:326135279,00:00:20:326289680,154401
00:00:20:326289837,00:00:20:326440342,150505
00:00:20:326440514,00:00:20:326590393,149879
00:00:20:326590544,00:00:20:326745602,155058
00:00:20:326745760,00:00:20:326887755,141995
00:00:20:326887901,00:00:20:327030371,142470
00:00:20:327030517,00:00:20:327173266,142749
00:00:20:327173419,00:00:20:327316423,143004
00:00:20:327316567,00:00:20:327459654,143087
00:00:20:327459812,00:00:20:327602606,142794
00:00:20:327602755,00:00:20:327745928,143173
00:00:20:327746111,00:00:20:327901528,155417
00:00:20:327901678,00:00:20:328044392,142714
00:00:20:328044544,00:00:20:328187366,142822
00:00:20:328187503,00:00:20:328331774,144271
00:00:20:328331918,00:00:20:328516680,184762
00:00:20:328516826,00:00:20:328682205,165379
00:00:20:328682364,00:00:20:328824372,142008
00:00:20:328824542,00:00:20:328980411,155869
00:00:20:328980556,00:00:20:329123503,142947
00:00:20:329123649,00:00:20:329266634,142985
00:00:20:329266780,00:00:20:329422237,155457
00:00:20:329422412,00:00:20:329565278,142866
00:00:20:329565422,00:00:20:329722026,156604
00:00:20:329722185,00:00:20:329864971,142786
00:00:20:329865116,00:00:20:330007434,142318
00:00:20:330007581,00:00:20:330150344,142763
00:00:20:330150484,00:00:20:330293431,142947
00:00:20:330293579,00:00:20:330436713,143134
00:00:20:330436853,00:00:20:330592304,155451
00:00:20:330592444,00:00:20:330735782,143338
00:00:20:330735934,00:00:20:330878533,142599
00:00:20:330878677,00:00:20:331021670,142993
00:00:20:331021812,00:00:20:331164258,142446
00:00:20:331164399,00:00:20:331320079,155680
00:00:20:331320221,00:00:20:331463357,143136
00:00:20:331463500,00:00:20:331606651,143151
00:00:20:331606810,00:00:20:331750932,144122
00:00:20:331751123,00:00:20:331918348,167225
00:00:20:331918506,00:00:20:332061388,142882
00:00:20:332061543,00:00:20:332204653,143110
00:00:20:332204795,00:00:20:332347312,142517
00:00:20:332347452,00:00:20:332503340,155888
00:00:20:332503483,00:00:20:332659689,156206
00:00:20:332659852,00:00:20:332802988,143136
00:00:20:332803139,00:00:20:332945433,142294
00:00:20:332945578,00:00:20:333088509,142931
00:00:20:333088659,00:00:20:333248785,160126
00:00:20:333248937,00:00:20:333400962,152025
00:00:20:333401106,00:00:20:333543320,142214
00:00:20:333543464,00:00:20:333686578,143114
00:00:20:333686739,00:00:20:333829323,142584
00:00:20:333829465,00:00:20:333972659,143194
00:00:20:333972803,00:00:20:334128312,155509
00:00:20:334128457,00:00:20:334270405,141948
00:00:20:334270557,00:00:20:334427409,156852
00:00:20:334427557,00:00:20:334570510,142953
00:00:20:334570651,00:00:20:334713484,142833
00:00:20:334713647,00:00:20:334856364,142717
00:00:20:334856515,00:00:20:334999633,143118
00:00:20:334999772,00:00:20:335155647,155875
00:00:20:335155783,00:00:20:335309777,153994
00:00:20:335310008,00:00:20:335454968,144960
00:00:20:335455124,00:00:20:335597354,142230
00:00:20:335597500,00:00:20:335754788,157288
00:00:20:335754975,00:00:20:335896304,141329
00:00:20:335896466,00:00:20:336039733,143267
00:00:20:336039883,00:00:20:336182281,142398
00:00:20:336182425,00:00:20:336338525,156100
00:00:20:336338675,00:00:20:336494276,155601
00:00:20:336494421,00:00:20:336638217,143796
00:00:20:336638386,00:00:20:336780742,142356
00:00:20:336780937,00:00:20:336923812,142875
00:00:20:336923983,00:00:20:337089367,165384
00:00:20:337089513,00:00:20:337235459,145946
00:00:20:337235601,00:00:20:337378292,142691
00:00:20:337378444,00:00:20:337534882,156438
00:00:20:337535034,00:00:20:337690545,155511
00:00:20:337690710,00:00:20:337846394,155684
00:00:20:337846550,00:00:20:337989365,142815
00:00:20:337989512,00:00:20:338132921,143409
00:00:20:338133067,00:00:20:338288375,155308
00:00:20:338288528,00:00:20:338431248,142720
00:00:20:338431403,00:00:20:338574325,142922
00:00:20:338574476,00:00:20:338717778,143302
00:00:20:338717945,00:00:20:338873377,155432
00:00:20:338873524,00:00:20:339029592,156068
00:00:20:339029740,00:00:20:339172048,142308
00:00:20:339172198,00:00:20:339315584,143386
00:00:20:339315739,00:00:20:339458257,142518
00:00:20:339458405,00:00:20:339601322,142917
00:00:20:339601457,00:00:20:339743648,142191
00:00:20:339743817,00:00:20:339887501,143684
00:00:20:339887658,00:00:20:340030226,142568
00:00:20:340030368,00:00:20:340186535,156167
00:00:20:340186678,00:00:20:340329357,142679
00:00:20:340329499,00:00:20:340500868,171369
00:00:20:340501017,00:00:20:340669534,168517
00:00:20:340669743,00:00:20:340823242,153499
00:00:20:340823405,00:00:20:340979406,156001
00:00:20:340979557,00:00:20:341122762,143205
00:00:20:341122912,00:00:20:341278554,155642
00:00:20:341278707,00:00:20:341421254,142547
00:00:20:341421404,00:00:20:341564315,142911
00:00:20:341564465,00:00:20:341707942,143477
00:00:20:341708104,00:00:20:341850327,142223
00:00:20:341850477,00:00:20:341993304,142827
00:00:20:341993449,00:00:20:342148184,154735
00:00:20:342148328,00:00:20:342294218,145890
00:00:20:342294364,00:00:20:342448896,154532
00:00:20:342449038,00:00:20:342591382,142344
00:00:20:342591526,00:00:20:342734699,143173
00:00:20:342734863,00:00:20:342891306,156443
00:00:20:342891469,00:00:20:343059935,168466
00:00:20:343060086,00:00:20:343202760,142674
00:00:20:343202915,00:00:20:343359325,156410
00:00:20:343359473,00:00:20:343514624,155151
00:00:20:343514773,00:00:20:343670811,156038
00:00:20:343670977,00:00:20:343826300,155323
00:00:20:343826447,00:00:20:343969399,142952
00:00:20:343969548,00:00:20:344125839,156291
00:00:20:344125988,00:00:20:344268245,142257
00:00:20:344268393,00:00:20:344411548,143155
00:00:20:344411697,00:00:20:344567465,155768
00:00:20:344567610,00:00:20:344711333,143723
00:00:20:344711536,00:00:20:344879389,167853
00:00:20:344879541,00:00:20:345022244,142703
00:00:20:345022381,00:00:20:345165441,143060
00:00:20:345165591,00:00:20:345308532,142941
00:00:20:345308686,00:00:20:345451579,142893
00:00:20:345451726,00:00:20:345594431,142705
00:00:20:345594585,00:00:20:345738341,143756
00:00:20:345738501,00:00:20:345893698,155197
00:00:20:345893855,00:00:20:346049342,155487
00:00:20:346049486,00:00:20:346205215,155729
00:00:20:346205364,00:00:20:346348520,143156
00:00:20:346348666,00:00:20:346504786,156120
00:00:20:346504932,00:00:20:346647456,142524
00:00:20:346647621,00:00:20:346803187,155566
00:00:20:346803332,00:00:20:346947735,144403
00:00:20:346947882,00:00:20:347089758,141876
00:00:20:347089906,00:00:20:347233662,143756
00:00:20:347233814,00:00:20:347388343,154529
00:00:20:347388498,00:00:20:347531350,142852
00:00:20:347531505,00:00:20:347675204,143699
00:00:20:347675383,00:00:20:347843677,168294
00:00:20:347843832,00:00:20:347999318,155486
00:00:20:347999470,00:00:20:348142347,142877
00:00:20:348142501,00:00:20:348285958,143457
00:00:20:348286105,00:00:20:348428126,142021
00:00:20:348428289,00:00:20:348583763,155474
00:00:20:348583911,00:00:20:348740589,156678
00:00:20:348740753,00:00:20:348883679,142926
00:00:20:348883824,00:00:20:349025829,142005
00:00:20:349025973,00:00:20:349170631,144658
00:00:20:349170776,00:00:20:349325431,154655
00:00:20:349325578,00:00:20:349468567,142989
00:00:20:349468712,00:00:20:349611318,142606
00:00:20:349611463,00:00:20:349768029,156566
00:00:20:349768228,00:00:20:349936446,168218
00:00:20:349936618,00:00:20:350079531,142913
00:00:20:350079685,00:00:20:350222223,142538
00:00:20:350222381,00:00:20:350365236,142855
00:00:20:350365379,00:00:20:350507999,142620
00:00:20:350508142,00:00:20:350679064,170922
00:00:20:350679250,00:00:20:350833319,154069
00:00:20:350833478,00:00:20:350974690,141212
00:00:20:350974852,00:00:20:351119214,144362
00:00:20:351119353,00:00:20:351262535,143182
00:00:20:351262684,00:00:20:351405236,142552
00:00:20:351405384,00:00:20:351561027,155643
00:00:20:351561172,00:00:20:351705011,143839
00:00:20:351705167,00:00:20:351860536,155369
00:00:20:351860683,00:00:20:352003226,142543
00:00:20:352003373,00:00:20:352146213,142840
00:00:20:352146370,00:00:20:352289156,142786
00:00:20:352289302,00:00:20:352432608,143306
00:00:20:352432764,00:00:20:352588164,155400
00:00:20:352588316,00:00:20:352732550,144234
00:00:20:352732777,00:00:20:352887728,154951
00:00:20:352887886,00:00:20:353043810,155924
00:00:20:353043936,00:00:20:353186466,142530
00:00:20:353186598,00:00:20:353329483,142885
00:00:20:353329592,00:00:20:353474733,145141
00:00:20:353475014,00:00:20:353646958,171944
00:00:20:353647310,00:00:20:353812648,165338
00:00:20:353812921,00:00:20:353966619,153698
00:00:20:353966808,00:00:20:354112126,145318
00:00:20:354112282,00:00:20:354266129,153847
00:00:20:354266280,00:00:20:354408423,142143
00:00:20:354408576,00:00:20:354564277,155701
00:00:20:354564439,00:00:20:354722219,157780
00:00:20:354722462,00:00:20:354877655,155193
00:00:20:354877844,00:00:20:355032349,154505
00:00:20:355032508,00:00:20:355175483,142975
00:00:20:355175655,00:00:20:355318267,142612
00:00:20:355318429,00:00:20:355474641,156212
00:00:20:355474791,00:00:20:355617210,142419
00:00:20:355617357,00:00:20:355773969,156612
00:00:20:355774144,00:00:20:355930474,156330
00:00:20:355930633,00:00:20:356087787,157154
00:00:20:356087951,00:00:20:356242754,154803
00:00:20:356242914,00:00:20:356397685,154771
00:00:20:356397848,00:00:20:356552602,154754
00:00:20:356552751,00:00:20:356709914,157163
00:00:20:356710074,00:00:20:356852427,142353
00:00:20:356852615,00:00:20:356995454,142839
00:00:20:356995602,00:00:20:357138803,143201
00:00:20:357138963,00:00:20:357281691,142728
00:00:20:357281844,00:00:20:357424003,142159
00:00:20:357424154,00:00:20:357566036,141882
00:00:20:357566185,00:00:20:357724064,157879
00:00:20:357724263,00:00:20:357892570,168307
00:00:20:357892730,00:00:20:358035513,142783
00:00:20:358035658,00:00:20:358178184,142526
00:00:20:358178334,00:00:20:358334295,155961
00:00:20:358334441,00:00:20:358490442,156001
00:00:20:358490588,00:00:20:358633885,143297
00:00:20:358634066,00:00:20:358776538,142472
00:00:20:358776694,00:00:20:358919684,142990
00:00:20:358919840,00:00:20:359063007,143167
00:00:20:359063119,00:00:20:359205483,142364
00:00:20:359205646,00:00:20:359348483,142837
00:00:20:359348638,00:00:20:359491620,142982
00:00:20:359491801,00:00:20:359647958,156157
00:00:20:359648122,00:00:20:359790208,142086
00:00:20:359790357,00:00:20:359944614,154257
00:00:20:359944758,00:00:20:360089820,145062
00:00:20:360089969,00:00:20:360258723,168754
00:00:20:360258879,00:00:20:360414210,155331
00:00:20:360414356,00:00:20:360568630,154274
00:00:20:360568782,00:00:20:360713689,144907
00:00:20:360713868,00:00:20:360856938,143070
00:00:20:360857104,00:00:20:361013485,156381
00:00:20:361013651,00:00:20:361169988,156337
00:00:20:361170147,00:00:20:361324612,154465
00:00:20:361324772,00:00:20:361468133,143361
00:00:20:361468293,00:00:20:361628706,160413
00:00:20:361629076,00:00:20:361806872,177796
00:00:20:361807069,00:00:20:361975219,168150
00:00:20:361975412,00:00:20:362131249,155837
00:00:20:362131445,00:00:20:362286789,155344
00:00:20:362286963,00:00:20:362443247,156284
00:00:20:362443380,00:00:20:362586022,142642
00:00:20:362586200,00:00:20:362755536,169336
00:00:20:362755709,00:00:20:362897383,141674
00:00:20:362897517,00:00:20:363043762,146245
00:00:20:363044002,00:00:20:363196535,152533
00:00:20:363196721,00:00:20:363340152,143431
00:00:20:363340282,00:00:20:363483329,143047
00:00:20:363483461,00:00:20:363652197,168736
00:00:20:363652373,00:00:20:363807890,155517
00:00:20:363808013,00:00:20:363950231,142218
00:00:20:363950397,00:00:20:364106823,156426
00:00:20:364106950,00:00:20:364249670,142720
00:00:20:364249793,00:00:20:364405938,156145
00:00:20:364406105,00:00:20:364562782,156677
00:00:20:364562925,00:00:20:364718812,155887
00:00:20:364718991,00:00:20:364872442,153451
00:00:20:364872574,00:00:20:365017188,144614
00:00:20:365017362,00:00:20:365173284,155922
00:00:20:365173407,00:00:20:365315870,142463
00:00:20:365315998,00:00:20:365458754,142756
00:00:20:365458877,00:00:20:365614670,155793
00:00:20:365614794,00:00:20:365758804,144010
00:00:20:365758945,00:00:20:365913932,154987
00:00:20:365914051,00:00:20:366056721,142670
00:00:20:366056847,00:00:20:366200246,143399
00:00:20:366200370,00:00:20:366369147,168777
00:00:20:366369308,00:00:20:366511597,142289
00:00:20:366511718,00:00:20:366655173,143455
00:00:20:366655314,00:00:20:366798125,142811
00:00:20:366798291,00:00:20:366953966,155675
00:00:20:366954091,00:00:20:367109803,155712
00:00:20:367109923,00:00:20:367252790,142867
00:00:20:367252911,00:00:20:367407957,155046
00:00:20:367408079,00:00:20:367565109,157030
00:00:20:367565269,00:00:20:367707946,142677
00:00:20:367708142,00:00:20:367866242,158100
00:00:20:367866512,00:00:20:368023485,156973
00:00:20:368023743,00:00:20:368176638,152895
00:00:20:368176846,00:00:20:368345178,168332
00:00:20:368345342,00:00:20:368500915,155573
00:00:20:368501090,00:00:20:368657539,156449
00:00:20:368657692,00:00:20:368813237,155545
00:00:20:368813411,00:00:20:368968843,155432
00:00:20:368969008,00:00:20:369112249,143241
00:00:20:369112374,00:00:20:369254510,142136
00:00:20:369254669,00:00:20:369398165,143496
00:00:20:369398323,00:00:20:369553987,155664
00:00:20:369554108,00:00:20:369697133,143025
00:00:20:369697317,00:00:20:369840171,142854
00:00:20:369840344,00:00:20:369998744,158400
00:00:20:369998940,00:00:20:370152144,153204
00:00:20:370152325,00:00:20:370308306,155981
00:00:20:370308473,00:00:20:370463994,155521
00:00:20:370464156,00:00:20:370619976,155820
00:00:20:370620101,00:00:20:370765459,145358
00:00:20:370765677,00:00:20:370919452,153775
00:00:20:370919651,00:00:20:371074869,155218
00:00:20:371074994,00:00:20:371218171,143177
00:00:20:371218350,00:00:20:371373968,155618
00:00:20:371374129,00:00:20:371530373,156244
00:00:20:371530574,00:00:20:371686169,155595
00:00:20:371686345,00:00:20:371842200,155855
00:00:20:371842377,00:00:20:372010752,168375
00:00:20:372010927,00:00:20:372153885,142958
00:00:20:372154051,00:00:20:372309515,155464
00:00:20:372309690,00:00:20:372466494,156804
00:00:20:372466668,00:00:20:372621770,155102
00:00:20:372621947,00:00:20:372779386,157439
00:00:20:372779612,00:00:20:372933937,154325
00:00:20:372934115,00:00:20:373077217,143102
00:00:20:373077385,00:00:20:373219915,142530
00:00:20:373220077,00:00:20:373361907,141830
00:00:20:373362032,00:00:20:373519425,157393
00:00:20:373519551,00:00:20:373662383,142832
00:00:20:373662573,00:00:20:373817839,155266
00:00:20:373817992,00:00:20:373961026,143034
00:00:20:373961163,00:00:20:374103688,142525
00:00:20:374103872,00:00:20:374259977,156105
00:00:20:374260100,00:00:20:374402836,142736
00:00:20:374403002,00:00:20:374544352,141350
00:00:20:374544480,00:00:20:374689551,145071
00:00:20:374689732,00:00:20:374846659,156927
00:00:20:374846883,00:00:20:375017030,170147
00:00:20:375017282,00:00:20:375170246,152964
00:00:20:375170435,00:00:20:375325917,155482
00:00:20:375326092,00:00:20:375482171,156079
00:00:20:375482285,00:00:20:375651533,169248
00:00:20:375651687,00:00:20:375807301,155614
00:00:20:375807478,00:00:20:375962894,155416
00:00:20:375963070,00:00:20:376106104,143034
00:00:20:376106231,00:00:20:376261609,155378
00:00:20:376261732,00:00:20:376404796,143064
00:00:20:376404970,00:00:20:376573910,168940
00:00:20:376574076,00:00:20:376730329,156253
00:00:20:376730464,00:00:20:376889009,158545
00:00:20:376889212,00:00:20:377040629,151417
00:00:20:377040827,00:00:20:377184977,144150
00:00:20:377185157,00:00:20:377341086,155929
00:00:20:377341252,00:00:20:377496744,155492
00:00:20:377496870,00:00:20:377653934,157064
00:00:20:377654133,00:00:20:377808839,154706
00:00:20:377809005,00:00:20:377965450,156445
00:00:20:377965593,00:00:20:378122940,157347
00:00:20:378123183,00:00:20:378289672,166489
00:00:20:378289847,00:00:20:378433472,143625
00:00:20:378433629,00:00:20:378589257,155628
00:00:20:378589382,00:00:20:378745565,156183
00:00:20:378745755,00:00:20:378900927,155172
00:00:20:378901062,00:00:20:379043978,142916
00:00:20:379044150,00:00:20:379187174,143024
00:00:20:379187300,00:00:20:379329907,142607
00:00:20:379330089,00:00:20:379485827,155738
00:00:20:379486002,00:00:20:379631045,145043
00:00:20:379631231,00:00:20:379798462,167231
00:00:20:379798598,00:00:20:379953853,155255
00:00:20:379954023,00:00:20:380096803,142780
00:00:20:380096968,00:00:20:380253143,156175
00:00:20:380253303,00:00:20:380396139,142836
00:00:20:380396299,00:00:20:380566303,170004
00:00:20:380566556,00:00:20:380721171,154615
00:00:20:380721360,00:00:20:380890028,168668
00:00:20:380890153,00:00:20:381033073,142920
00:00:20:381033198,00:00:20:381175903,142705
00:00:20:381176075,00:00:20:381319477,143402
00:00:20:381319642,00:00:20:381487644,168002
00:00:20:381487770,00:00:20:381631938,144168
00:00:20:381632173,00:00:20:381790157,157984
00:00:20:381790403,00:00:20:381956510,166107
00:00:20:381956656,00:00:20:382099022,142366
00:00:20:382099197,00:00:20:382255331,156134
00:00:20:382255515,00:00:20:382398008,142493
00:00:20:382398132,00:00:20:382540774,142642
00:00:20:382540895,00:00:20:382683888,142993
00:00:20:382684065,00:00:20:382840116,156051
00:00:20:382840250,00:00:20:383008930,168680
00:00:20:383009051,00:00:20:383151739,142688
00:00:20:383151896,00:00:20:383294766,142870
00:00:20:383294889,00:00:20:383451134,156245
00:00:20:383451302,00:00:20:383619925,168623
00:00:20:383620045,00:00:20:383762849,142804
00:00:20:383763029,00:00:20:383909084,146055
00:00:20:383909334,00:00:20:384075444,166110
00:00:20:384075648,00:00:20:384243309,167661
00:00:20:384243447,00:00:20:384386505,143058
00:00:20:384386679,00:00:20:384556044,169365
00:00:20:384556174,00:00:20:384698624,142450
00:00:20:384698811,00:00:20:384841696,142885
00:00:20:384841828,00:00:20:384984703,142875
00:00:20:384984826,00:00:20:385127697,142871
00:00:20:385127859,00:00:20:385270950,143091
00:00:20:385271076,00:00:20:385427357,156281
00:00:20:385427560,00:00:20:385582758,155198
00:00:20:385582933,00:00:20:385739514,156581
00:00:20:385739695,00:00:20:385895423,155728
00:00:20:385895617,00:00:20:386063818,168201
00:00:20:386064006,00:00:20:386219857,155851
00:00:20:386219999,00:00:20:386362831,142832
00:00:20:386362975,00:00:20:386505951,142976
00:00:20:386506127,00:00:20:386662028,155901
00:00:20:386662211,00:00:20:386804748,142537
00:00:20:386804887,00:00:20:386960875,155988
00:00:20:386961017,00:00:20:387104243,143226
00:00:20:387104433,00:00:20:387259967,155534
00:00:20:387260175,00:00:20:387428825,168650
00:00:20:387428970,00:00:20:387571666,142696
00:00:20:387571850,00:00:20:387715278,143428
00:00:20:387715461,00:00:20:387883585,168124
00:00:20:387883721,00:00:20:388026980,143259
00:00:20:388027119,00:00:20:388182684,155565
00:00:20:388182871,00:00:20:388325969,143098
00:00:20:388326109,00:00:20:388494758,168649
00:00:20:388494889,00:00:20:388637185,142296
00:00:20:388637368,00:00:20:388784531,147163
00:00:20:388784784,00:00:20:388937453,152669
00:00:20:388937596,00:00:20:389093000,155404
00:00:20:389093175,00:00:20:389235653,142478
00:00:20:389235772,00:00:20:389391800,156028
00:00:20:389391955,00:00:20:389547810,155855
00:00:20:389547933,00:00:20:389691437,143504
00:00:20:389691606,00:00:20:389846889,155283
00:00:20:389847054,00:00:20:389989666,142612
00:00:20:389989787,00:00:20:390146285,156498
00:00:20:390146456,00:00:20:390314805,168349
00:00:20:390314968,00:00:20:390457709,142741
00:00:20:390457832,00:00:20:390600767,142935
00:00:20:390600890,00:00:20:390767194,166304
00:00:20:390767447,00:00:20:390914301,146854
